# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.1379315,-0.1379315,-0.1359095,16204.7868983,10372.2386088,65323.0417165,971.3945242,45987.5550536,16204.7868983,16204.7868983,19102.8315851,12081.6915135,16204.7868983,10372.2386088,65323.0417165,955.7534249,45987.5550536,16204.7868983,16204.7868983,19102.8315851,12081.6915135
-0.1329315,-0.1329315,-0.1309095,20007.5339684,12816.5752051,80543.8258764,1207.7955001,56706.7866924,20007.5339684,20007.5339684,23585.6573881,14916.8794918,20007.5339684,12816.5752051,80543.8258764,1192.1544008,56706.7866924,20007.5339684,20007.5339684,23585.6573881,14916.8794918
-0.1279315,-0.1279315,-0.1259095,24664.9514088,15810.9490363,99178.4332403,1498.1165029,69830.4491279,24664.9514088,24664.9514088,29076.0017873,18389.2781798,24664.9514088,15810.9490363,99178.4332403,1482.4754035,69830.4491279,24664.9514088,24664.9514088,29076.0017873,18389.2781798
-0.1229315,-0.1229315,-0.1209095,30334.7680371,19456.9695103,121855.8253918,1852.3134209,85801.5709118,30334.7680371,30334.7680371,35759.8016329,22616.4843671,30334.7680371,19456.9695103,121855.8253918,1836.7854333,85801.5709118,30334.7680371,30334.7680371,35759.8016329,22616.4843671
-0.1179315,-0.1179315,-0.1159095,37191.8388239,23867.2877200,149273.1620537,2266.2573195,105111.2213795,37191.8388239,37191.8388239,43843.1827491,27728.8634716,37191.8388239,23867.2877200,149273.1620537,2266.2573195,105111.2213795,37191.8388239,37191.8388239,43843.1827491,27728.8634716
-0.1129315,-0.1129315,-0.1109095,45424.3063079,29163.1259123,182180.4701082,2782.9253775,128287.7126493,45424.3063079,45424.3063079,53547.9348612,33866.6876319,45424.3063079,29163.1259123,182180.4701082,2782.9253775,128287.7126493,45424.3063079,45424.3063079,53547.9348612,33866.6876319
-0.1079315,-0.1079315,-0.1059095,55226.9635327,35470.0040973,221354.1541079,3399.2643347,155877.9417547,55226.9635327,55226.9635327,65103.6875673,41175.1873577,55226.9635327,35470.0040973,221354.1541079,3399.2643347,155877.9417547,55226.9635327,55226.9635327,65103.6875673,41175.1873577
-0.1029315,-0.1029315,-0.1009095,66791.1266281,42911.2179148,267556.5911869,4127.5451523,188418.9308028,66791.1266281,66791.1266281,78735.9717448,49797.0009000,66791.1266281,42911.2179148,267556.5911869,4127.5451523,188418.9308028,66791.1266281,66791.1266281,78735.9717448,49797.0009000
-0.0979315,-0.0979315,-0.0959095,80290.4453992,51598.6992928,321479.5331500,4978.9310003,226397.9610471,80290.4453992,80290.4453992,94649.4925221,59861.5951498,80290.4453992,51598.6992928,321479.5331500,4978.9310003,226397.9610471,80290.4453992,80290.4453992,94649.4925221,59861.5951498
-0.0929315,-0.0929315,-0.0909095,95862.3687366,61621.0772307,383670.1889970,5962.2950278,270200.5071319,95862.3687366,95862.3687366,113006.2799848,71471.4469309,95862.3687366,61621.0772307,383670.1889970,5962.2950278,270200.5071319,95862.3687366,95862.3687366,113006.2799848,71471.4469309
-0.0879315,-0.0879315,-0.0859095,113585.4833881,73029.0792579,454440.8618115,7082.7736051,320046.5870001,113585.4833881,113585.4833881,133898.9752405,84685.1476245,113585.4833881,73029.0792579,454440.8618115,7082.7736051,320046.5870001,113585.4833881,113585.4833881,133898.9752405,84685.1476245
-0.0829315,-0.0829315,-0.0809095,133453.6804209,85818.8881562,533765.9475527,8340.1157290,375918.2093496,133453.6804209,133453.6804209,157320.3768423,99498.1426356,133453.6804209,85818.8881562,533765.9475527,8340.1157290,375918.2093496,133453.6804209,133453.6804209,157320.3768423,99498.1426356
-0.0779315,-0.0779315,-0.0759095,155349.0469282,99914.6762441,621173.8636067,9726.9496003,437483.2492537,155349.0469282,155349.0469282,183131.4844803,115822.5204491,155349.0469282,99914.6762441,621173.8636067,9726.9496003,437483.2492537,155349.0469282,155349.0469282,183131.4844803,115822.5204491
-0.0729315,-0.0729315,-0.0709095,179016.4335468,115152.2180104,715645.6726178,11227.1547515,504024.0393586,179016.4335468,179016.4335468,211031.5181847,133468.0511094,179016.4335468,115152.2180104,715645.6726178,11227.1547515,504024.0393586,179016.4335468,179016.4335468,211031.5181847,133468.0511094
-0.0679315,-0.0679315,-0.0659095,204043.6273492,131266.1127143,815536.0692550,12814.5907926,574381.7127249,204043.6273492,204043.6273492,240534.5453614,152127.4038590,204043.6273492,131266.1127143,815536.0692550,12814.5907926,574381.7127249,204043.6273492,204043.6273492,240534.5453614,152127.4038590
-0.0629315,-0.0629315,-0.0609095,229851.7002153,147883.5613822,918534.9500304,14452.4749325,646929.1313457,229851.7002153,229851.7002153,270958.1030787,171368.9512415,229851.7002153,147883.5613822,918534.9500304,14452.4749325,646929.1313457,229851.7002153,229851.7002153,270958.1030787,171368.9512415
-0.0579315,-0.0579315,-0.0559095,255700.0979027,164527.6396205,1021687.7653032,16093.7002875,719585.2196466,255700.0979027,255700.0979027,301429.1972602,190640.5633237,255700.0979027,164527.6396205,1021687.7653032,16093.7002875,719585.2196466,255700.0979027,255700.0979027,301429.1972602,190640.5633237
-0.0529315,-0.0529315,-0.0509095,271083.1416546,174425.7974560,1083152.0141306,17062.0158237,762875.1580739,271083.1416546,271083.1416546,319563.3261384,202109.5934513,271083.1416546,174425.7974560,1083152.0141306,17062.0158237,762875.1580739,271083.1416546,271083.1416546,319563.3261384,202109.5934513
-0.0479315,-0.0479315,-0.0459095,267190.9232248,171919.7833090,1067616.9779652,16815.1523712,751933.0795529,267190.9232248,267190.9232248,314975.0280248,199207.6989268,267190.9232248,171919.7833090,1067616.9779652,16815.1523712,751933.0795529,267190.9232248,267190.9232248,314975.0280248,199207.6989268
-0.0429315,-0.0429315,-0.0409095,259480.6239529,166955.2878120,1036844.9258799,16325.8914132,730258.7584030,259480.6239529,259480.6239529,305885.8280627,193459.1841289,259480.6239529,166955.2878120,1036844.9258799,16325.8914132,730258.7584030,259480.6239529,259480.6239529,305885.8280627,193459.1841289
-0.0379315,-0.0379315,-0.0359095,248335.9631988,159779.4605704,992366.4417206,15618.6772908,698930.2925803,248335.9631988,248335.9631988,292748.0695229,185150.1360620,248335.9631988,159779.4605704,992366.4417206,15618.6772908,698930.2925803,248335.9631988,248335.9631988,292748.0695229,185150.1360620
-0.0329315,-0.0329315,-0.0309095,234292.7926662,150737.4353473,936318.9647006,14727.6425797,659453.2300062,234292.7926662,234292.7926662,276193.4351863,174680.0659949,234292.7926662,150737.4353473,936318.9647006,14727.6425797,659453.2300062,234292.7926662,234292.7926662,276193.4351863,174680.0659949
-0.0279315,-0.0279315,-0.0259095,217991.0294040,140241.3662469,871255.1052341,13693.5409078,613625.5502995,217991.0294040,217991.0294040,256976.2841004,162526.0724807,217991.0294040,140241.3662469,871255.1052341,13693.5409078,613625.5502995,217991.0294040,217991.0294040,256976.2841004,162526.0724807
-0.0229315,-0.0229315,-0.0209095,200121.1034946,128735.9308990,799929.0805381,12560.3303771,563387.2347340,200121.1034946,200121.1034946,235910.5220372,149202.9147273,200121.1034946,128735.9308990,799929.0805381,12560.3303771,563387.2347340,200121.1034946,200121.1034946,235910.5220372,149202.9147273
-0.0179315,-0.0179315,-0.0159095,181371.6805922,116664.6557065,725088.2254104,11371.8393108,510673.4113485,181371.6805922,181371.6805922,213807.9747918,135224.0364500,181371.6805922,116664.6557065,725088.2254104,11371.8393108,510673.4113485,181371.6805922,181371.6805922,213807.9747918,135224.0364500
-0.0129315,-0.0129315,-0.0109095,162384.3919536,104440.7561628,649292.4375475,10168.8803060,457287.1769186,162384.3919536,162384.3919536,191425.0221867,121067.8142516,162384.3919536,104440.7561628,649292.4375475,10168.8803060,457287.1769186,162384.3919536,162384.3919536,191425.0221867,121067.8142516
-0.0079315,-0.0079315,-0.0059095,143719.4845008,92425.0125791,574777.1604565,8987.0622045,404803.0862352,143719.4845008,143719.4845008,169422.1050326,107151.9475767,143719.4845008,92425.0125791,574777.1604565,8987.0622045,404803.0862352,143719.4845008,143719.4845008,169422.1050326,107151.9475767
-0.0029315,-0.0029315,-0.0009095,125834.1714087,80911.8279605,503367.0066286,7855.4133387,354506.3115763,125834.1714087,125834.1714087,148338.2039613,93817.3177073,125834.1714087,80911.8279605,503367.0066286,7855.4133387,354506.3115763,125834.1714087,125834.1714087,148338.2039613,93817.3177073
0.0020685,0.0020685,0.0040905,109073.4752607,70123.3337205,436439.1953414,6795.8023717,307366.8906869,109073.4752607,109073.4752607,128580.0449819,81321.1607579,109073.4752607,70123.3337205,436439.1953414,6795.8023717,307366.8906869,109073.4752607,109073.4752607,128580.0449819,81321.1607579
0.0070685,0.0070685,0.0090905,93671.8364233,60210.4301071,374929.9209071,5823.0460355,264044.2140435,93671.8364233,93671.8364233,110423.9954953,69838.2668202,93671.8364233,60210.4301071,374929.9209071,5823.0460355,264044.2140435,93671.8364233,93671.8364233,110423.9954953,69838.2668202
0.0120685,0.0120685,0.0140905,79762.8594314,51259.0685664,319373.1784260,4945.5356797,224914.3743473,79762.8594314,79762.8594314,94027.5537115,59468.2465084,79762.8594314,51259.0685664,319373.1784260,4945.5356797,224914.3743473,79762.8594314,79762.8594314,94027.5537115,59468.2465084
0.0170685,0.0170685,0.0190905,67394.2779124,43299.8950800,269960.4077471,4166.1959867,190112.1796600,67394.2779124,67394.2779124,79446.9898826,50246.6882547,67394.2779124,43299.8950800,269960.4077471,4166.1959867,190112.1796600,67394.2779124,67394.2779124,79446.9898826,50246.6882547
0.0220685,0.0220685,0.0240905,56545.4093839,36319.4965411,226610.0760413,3483.6015220,159580.1667596,56545.4093839,56545.4093839,66657.9226959,42158.1719629,56545.4093839,36319.4965411,226610.0760413,3483.6015220,159580.1667596,56545.4093839,56545.4093839,66657.9226959,42158.1719629
0.0270685,0.0270685,0.0290905,47144.8696206,30271.8133890,189038.3055071,2893.1087295,133118.3503135,47144.8696206,47144.8696206,55576.2016567,35149.4761872,47144.8696206,30271.8133890,189038.3055071,2893.1087295,133118.3503135,47144.8696206,47144.8696206,55576.2016567,35149.4761872
0.0320685,0.0320685,0.0340905,39086.9486987,25088.6892137,156824.1736040,2387.9014588,110430.2191569,39086.9486987,39086.9486987,46077.2118050,29141.7875067,39086.9486987,25088.6892137,156824.1736040,2387.9014588,110430.2191569,39086.9486987,39086.9486987,46077.2118050,29141.7875067
0.0370685,0.0370685,0.0390905,32245.6796549,20688.9332016,129465.8200619,1959.8883315,91162.2567683,32245.6796549,32245.6796549,38012.4583964,24041.1895990,32245.6796549,20688.9332016,129465.8200619,1959.8883315,91162.2567683,32245.6796549,32245.6796549,38012.4583964,24041.1895990
0.0420685,0.0420685,0.0440905,26486.1675947,16985.6171932,106425.6355102,1616.0656625,74935.7708384,26486.1675947,26486.1675947,31222.9220953,19747.1098054,26486.1675947,16985.6171932,106425.6355102,1600.4245631,74935.7708384,26486.1675947,26486.1675947,31222.9220953,19747.1098054
0.0470685,0.0470685,0.0490905,21673.1508374,13891.5892340,87164.4165006,1316.4977420,61370.9508381,21673.1508374,21673.1508374,25549.1511838,16158.7020049,21673.1508374,13891.5892340,87164.4165006,1300.8566426,61370.9508381,21673.1508374,21673.1508374,25549.1511838,16158.7020049
0.0520685,0.0520685,0.0540905,17677.0312609,11323.3565681,71165.4308656,1068.5463076,50103.8185427,17677.0312609,17677.0312609,20838.3703668,13179.3426170,17677.0312609,11323.3565681,71165.4308656,1052.9052082,50103.8185427,17677.0312609,17677.0312609,20838.3703668,13179.3426170
0.0570685,0.0570685,0.0590905,14377.7559963,9203.5844008,57949.9157593,864.5517829,40797.1438768,14377.7559963,14377.7559963,16949.0566641,10719.5246499,14377.7559963,9203.5844008,57949.9157593,848.9106835,40797.1438768,14377.7559963,14377.7559963,16949.0566641,10719.5246499
0.0620685,0.0620685,0.0640905,11666.9850167,7462.4904764,47085.7400057,697.6106456,33146.5458458,11666.9850167,11666.9850167,13753.4946481,8698.4737750,11666.9850167,7462.4904764,47085.7400057,681.9695463,33146.5458458,11666.9850167,11666.9850167,13753.4946481,8698.4737750
0.0670685,0.0670685,0.0690905,9448.9685859,6038.4086703,38190.9205260,561.6294859,26882.9688251,9448.9685859,9448.9685859,11138.8108144,7044.8025199,9448.9685859,6038.4086703,38190.9205260,545.9883866,26882.9688251,9448.9685859,9448.9685859,11138.8108144,7044.8025199
0.0720685,0.0720685,0.0740905,7640.5109078,4877.7640870,30933.4930272,451.3209391,21772.5909266,7640.5109078,7640.5109078,9006.9307305,5696.4831672,7640.5109078,4877.7640870,30933.4930272,435.6798398,21772.5909266,7640.5109078,7640.5109078,9006.9307305,5696.4831672
0.0770685,0.0770685,0.0790905,6170.3316379,3934.6604594,25028.9794659,362.1614165,17615.0396535,6170.3316379,6170.3316379,7273.8263602,4600.3717206,6170.3316379,3934.6604594,25028.9794659,346.5203171,17615.0396535,6170.3316379,6170.3316379,7273.8263602,4600.3717206
0.0820685,0.0820685,0.0840905,4978.0689128,3170.2368228,20236.4238335,290.3261967,14240.5991860,4978.0689128,4978.0689128,5868.3407969,3711.4646009,4978.0689128,3170.2368228,20236.4238335,274.6850976,14240.5991860,4978.0689128,4978.0689128,5868.3407969,3711.4646009
0.0870685,0.0870685,0.0890905,4013.1045755,2551.9098468,16353.7168064,232.6133929,11506.9168304,4013.1045755,4013.1045755,4730.8033929,2992.0227768,4013.1045755,2551.9098468,16353.7168064,216.9723058,11506.9168304,4013.1045755,4013.1045755,4730.8033929,2992.0227768
0.0920685,0.0920685,0.0940905,3233.3385155,2052.5835724,13212.7155457,186.3647194,9295.5652442,3233.3385155,3233.3385155,3811.5849043,2410.6579585,3233.3385155,2052.5835724,13212.7155457,170.7238578,9295.5652442,3233.3385155,3233.3385155,3811.5849043,2410.6579585
0.0970685,0.0970685,0.0990905,2603.9959020,1665.5216015,10674.4929361,149.3873567,7508.6958964,2603.9959020,2603.9959020,3069.6914114,1941.4433147,2603.9959020,1649.8805022,10674.4929361,133.7487004,7508.6958964,2603.9959020,2603.9959020,3069.6914114,1941.4433147
0.1020685,0.1020685,0.1040905,2096.5181913,1341.0678974,8624.9194060,119.8770984,6065.9268430,2096.5181913,2096.5181913,2471.4569945,1578.7277477,2096.5181913,1325.4267981,8624.9194060,104.2515629,6065.9268430,2096.5181913,2096.5181913,2471.4569945,1563.0866483
0.1070685,0.1070685,0.1090905,1703.2059731,1079.8500355,6970.6851023,96.3427023,4901.5407241,1703.2059731,1703.2059731,1989.3669552,1273.8272354,1687.5648737,1064.2089361,6970.6851023,80.7689155,4901.5407241,1687.5648737,1687.5648737,1989.3669552,1258.1861361
0.1120685,0.1120685,0.1140905,1373.7774648,869.6495968,5635.8041385,77.5420070,3962.0223587,1373.7774648,1373.7774648,1616.6649463,1028.2174882,1358.1363654,854.0084975,5635.8041385,62.1127746,3962.0223587,1358.1363654,1358.1363654,1601.0238469,1012.5763889
0.1170685,0.1170685,0.1190905,1108.4586971,700.5558890,4558.5993422,62.4520913,3203.9348225,1108.4586971,1108.4586971,1303.8968878,830.4055994,1092.8175977,684.9147896,4558.5993422,47.3223008,3203.9348225,1092.8175977,1092.8175977,1288.2557885,814.7645001
0.1220685,0.1220685,0.1240905,894.7763516,564.5518361,3689.1395590,50.2793083,2592.1143198,894.7763516,894.7763516,1051.9998475,671.0919228,879.1352522,548.9107367,3689.1395590,35.6227223,2592.1143198,879.1352522,879.1352522,1036.3587481,655.4508234
0.1270685,0.1270685,0.1290905,722.6591012,455.1662678,2987.0872410,40.4490422,2098.1540673,722.6591012,722.6591012,849.1013542,542.7676480,707.0180019,439.5251711,2987.0872410,26.3908841,2098.1540673,707.0180019,707.0180019,833.4602548,527.1265489
0.1320685,0.1320685,0.1340905,583.9886890,367.1846629,2419.9079226,32.5243809,1714.7841973,583.9886890,583.9886890,685.6312918,439.3800833,568.3475900,351.5436750,2419.9079226,19.1266356,1699.1430980,568.3475900,568.3475900,669.9901925,423.7390037
0.1370685,0.1370685,0.1390905,472.2294578,296.4093167,1961.3923818,26.1241601,1392.2664207,472.2294578,472.2294578,553.8851985,356.0560750,456.5883825,280.7699976,1961.3923818,13.4292527,1376.6253213,456.5883825,456.5883825,538.2441021,340.4154600
0.1420685,0.1420685,0.1440905,382.1241669,239.4569952,1606.0857911,20.9070200,1131.3869775,382.1241669,382.1241669,447.6661127,288.8723342,366.4836384,223.8304662,1590.4446918,8.9781373,1115.7458782,366.4836384,366.4836384,432.0251334,273.2366856
0.1470685,0.1470685,0.1490905,309.4424743,193.5831396,1305.7346403,16.5929824,920.1958636,309.4424743,309.4424743,361.9911342,234.6585452,293.8077937,178.0144916,1290.0935410,5.5171025,904.5547643,293.8077937,293.8077937,346.3520278,219.0522560
0.1520685,0.1520685,0.1540905,250.7655135,156.5461073,1062.3302462,12.9711077,749.0822781,250.7655135,250.7655135,292.8458242,190.8306602,235.1652995,141.1450661,1046.6891469,2.8416344,733.4411845,235.1652995,235.1652995,277.2219801,175.3305749
0.1570685,0.1570685,0.1590905,203.3064782,126.5465616,864.8942881,9.8931305,610.3165084,203.3064782,203.3064782,236.9721483,155.2880733,187.8278360,111.4739863,849.2531935,0.7886056,594.6756937,187.8278360,187.8278360,221.4187413,140.0375078
0.1620685,0.1620685,0.1640905,164.8078338,102.2013149,704.5948742,7.2683993,497.6762141,164.8078338,164.8078338,191.7138767,126.3818959,149.6029548,87.5973189,688.9541051,-0.7720083,482.0406225,149.6029548,149.6029548,176.3577681,111.5384460
0.1670685,0.1670685,0.1690905,133.5068937,82.4535085,574.3182316,5.0459965,406.1265540,133.5068937,133.5068937,154.9554385,102.8566860,118.7283178,68.3873534,558.6844275,-1.9437804,390.5324233,118.7283178,118.7283178,139.9615480,88.5194553
0.1720685,0.1720685,0.1740905,108.0559011,66.4471676,468.2983235,3.1885595,331.5549905,108.0559011,108.0559011,125.0722393,83.7241453,93.7866943,52.9379226,452.7210285,-2.8091659,316.1223516,93.7866943,93.7866943,110.5593945,69.9239007
0.1770685,0.1770685,0.1790905,87.3816048,53.4530788,381.8168252,1.6575119,270.6435949,87.3816048,87.3816048,100.8005325,68.1568617,73.6377308,40.5205232,366.4522379,-3.4337694,255.5642963,73.6377308,73.6377308,86.8070144,54.9015765
0.1820685,0.1820685,0.1840905,70.5821227,42.8529147,311.0896100,0.4105187,220.8223782,70.5821227,70.5821227,81.1016732,55.4472105,57.3632361,30.5491374,296.1589376,-3.8697567,206.2406093,57.3632361,57.3632361,67.6220085,42.7679134
0.1870685,0.1870685,0.1890905,56.8887286,34.1444921,253.2090646,-0.5961524,180.0973721,56.8887286,56.8887286,65.0928600,45.0058941,44.2233320,22.5520488,238.8390369,-4.1585792,166.0384926,44.2233320,44.2233320,52.1321797,32.9712855
0.1920685,0.1920685,0.1940905,45.6629123,26.9386379,205.8950318,-1.4044772,146.8392886,45.6629123,45.6629123,52.0286948,36.3653043,33.6213236,16.1492697,192.0667758,-4.3395250,133.2509159,33.6213236,33.6213236,39.6341209,25.0668190
0.1970685,0.1970685,0.1990905,36.3983760,20.9442486,167.2571927,-2.0520791,119.6764541,36.3983760,36.3983760,41.3023066,29.1700304,25.0755580,11.0344656,153.5216013,-4.4374831,106.2588389,25.0755580,25.0755580,29.5600407,18.6954113
0.2020685,0.2020685,0.2040905,28.7105335,15.9485934,135.7030726,-2.5699830,97.4512179,28.7105335,28.7105335,32.4423252,23.1572760,18.1007473,6.9342979,121.9298884,-4.4659321,84.1375107,18.1007473,18.1007473,21.3378633,13.4952497
0.2070685,0.2070685,0.2090905,22.3137496,11.7934899,109.8973005,-2.9809492,79.1945477,22.3137496,22.3137496,25.0952561,18.1325106,12.5152836,3.6611393,96.2359394,-4.5607547,66.1593601,12.5152836,12.5152836,14.7535020,9.3309339
0.2120685,0.2120685,0.2140905,16.9934723,8.3524695,88.7257521,-3.2998426,64.1143019,16.9934723,16.9934723,18.9974242,13.9444029,8.0588167,1.0881823,75.3292805,-4.5863385,51.5432642,8.0588167,8.0588167,9.5000459,6.0083566
0.2170685,0.2170685,0.2190905,12.5803540,5.5170198,71.2721250,-3.5364066,51.5901883,12.5803540,12.5803540,13.9455333,10.4664964,4.5137459,-0.9221572,58.3148888,-4.5647105,39.6597455,4.5137459,4.5137459,5.3209788,3.3652825
0.2220685,0.2220685,0.2240905,8.9327311,3.1915797,56.8091010,-3.6986585,41.1565503,8.9327311,8.9327311,9.7738614,7.5886977,1.7049316,-2.4803841,44.4699463,-4.5069289,30.0005228,1.7049316,1.7049316,2.0098395,1.2711341
0.2270685,0.2270685,0.2290905,5.9285207,1.2921804,44.7851568,-3.7950205,32.4637920,5.9285207,5.9285207,6.3415854,5.2146552,-0.5088178,-3.6753769,33.2095667,-4.4849114,22.1543817,-0.5088178,-0.5088178,-0.5998142,-0.3793558
0.2320685,0.2320685,0.2340905,3.4623077,-0.2542187,34.7874287,-3.8348060,25.2350857,3.4623077,3.4623077,3.5276810,3.2607078,-2.2414996,-4.5787113,24.0595757,-4.4320016,15.7880112,-2.2414996,-2.2414996,-2.6423667,-1.6711795
0.2370685,0.2370685,0.2390905,1.4436469,-1.5103803,26.4919560,-3.8277375,19.2381617,1.4436469,1.4436469,1.2286380,1.6548957,-3.5852862,-5.2480952,16.6348472,-4.3639142,10.6307531,-3.5852862,-3.5852862,-4.2264745,-2.6730572
0.2420685,0.2420685,0.2440905,-0.2046339,-2.5295634,19.6280144,-3.7832341,14.2731998,-0.2046339,-0.2046339,-0.6436058,0.3359189,-4.6148018,-5.7301022,10.6220232,-4.3179613,6.4624386,-4.6148018,-4.6148018,-5.4401074,-3.4406260
0.2470685,0.2470685,0.2490905,-1.5480204,-3.3562424,13.9625666,-3.7098617,10.1686434,-1.5480204,-1.5480204,-2.1637377,-0.7479337,-5.3905364,-6.0723291,5.7657039,-4.2375312,3.1036674,-5.3905364,-5.3905364,-6.3545735,-4.0189851
0.2520685,0.2520685,0.2540905,-2.6417265,-4.0263687,9.2951618,-3.6150403,6.7790826,-2.6417265,-2.6417265,-3.3948704,-1.6396925,-5.9615758,-6.2992692,1.8573856,-4.1320621,0.4080219,-5.9615758,-5.9615758,-7.0277369,-4.4447311
0.2570685,0.2570685,0.2590905,-3.5318400,-4.5673769,5.4555852,-3.5049658,3.9827920,-3.5318400,-3.5318400,-4.3900503,-2.3741719,-6.3677892,-6.4353121,-1.2734168,-4.0255196,-1.7441803,-6.3677892,-6.3677892,-7.5065970,-4.7475888
0.2620685,0.2620685,0.2640905,-4.2559178,-4.9988754,2.3013554,-3.3846677,1.6785115,-4.2559178,-4.2559178,-5.1933135,-2.9782275,-6.6519359,-6.5234491,-3.7663090,-3.9277355,-3.4509104,-6.6519359,-6.6519359,-7.8415601,-4.9594381
