# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.1424684,-0.1424684,0.0596000,16218.9927410,10386.2078691,65303.3251161,981.4745446,45974.4162075,16217.5795666,16220.4059153,19119.5779836,12092.2828659
-0.1374684,-0.1374684,0.0646000,13021.5924655,8328.9501291,52500.2281743,783.5516210,36956.1769776,13018.7942391,13024.3906918,15350.3584711,9708.4191338
-0.1324684,-0.1324684,0.0696000,10452.0380725,6675.7877497,42205.4748302,625.1786419,29704.6597126,10447.8997757,10456.1763693,12321.2680471,7792.6541380
-0.1274684,-0.1274684,0.0746000,8388.7464068,5348.4280131,33933.9204481,498.6275565,23878.1507069,8383.3141474,8394.1786662,9888.9797703,6254.3399619
-0.1224684,-0.1224684,0.0796000,6732.9846497,4283.2980117,27291.5339129,397.6300498,19199.1142213,6726.3050808,6739.6642185,7937.1035630,5019.8650567
-0.1174684,-0.1174684,0.0846000,5404.8084346,3428.9273945,21959.2082115,317.1172671,15442.7888482,5396.9282837,5412.6885854,6371.3979038,4029.6258510
-0.1124684,-0.1124684,0.0896000,4339.6492318,2743.7495431,17679.1580437,253.0012307,12427.6061785,4330.6149230,4348.6835406,5115.7469045,3235.4824302
-0.1074684,-0.1074684,0.0946000,3485.4704185,2194.2692327,14243.5834748,201.9917936,10007.2056618,3475.3277740,3495.6130630,4108.8077750,2598.6382073
-0.1024684,-0.1024684,0.0996000,2800.4130961,1769.1869998,11485.2851661,161.3776292,8063.8241497,2789.2071046,2811.6190875,3301.2356212,2087.8847312
-0.0974684,-0.0974684,0.1046000,2250.8583920,1415.5863300,9269.9393130,128.4115057,6502.8545275,2238.6330328,2263.0837512,2653.3992119,1693.7914679
-0.0924684,-0.0924684,0.1096000,1786.1568200,1118.9123679,7312.2069170,101.1520674,5131.8239712,1778.7683032,1793.5453338,2087.1526326,1335.6723085
-0.0874684,-0.0874684,0.1146000,1401.1626189,870.1683762,5758.3593662,79.4938446,4036.1234087,1392.3872875,1409.9379502,1648.9476285,1048.6348492
-0.0824684,-0.0824684,0.1196000,1103.4037925,677.5454905,4554.4908381,62.7648025,3186.9693425,1093.3183009,1113.4892840,1297.9379701,826.6368490
-0.0774684,-0.0774684,0.1246000,872.0659207,527.6664119,3617.3386580,49.9283107,2525.7165670,860.7425600,883.3892815,1025.2279104,654.1598631
-0.0724684,-0.0724684,0.1296000,691.5590782,410.5021350,2884.5081764,40.0721957,2008.4179968,679.0660053,704.0521511,812.4394402,519.5806180
-0.0674684,-0.0674684,0.1346000,550.1440487,318.5018750,2308.9899349,32.4674968,1617.6039269,536.5455178,563.7425795,645.7339162,414.1467870
-0.0624684,-0.0624684,0.1396000,438.9350577,245.9510059,1855.1788340,26.5450686,1296.9137539,424.2916466,453.5784687,514.6364423,331.2334645
-0.0574684,-0.0574684,0.1446000,351.1720160,188.5025562,1511.6096515,21.8826614,1042.8960532,335.5408458,366.8031861,411.1779633,265.8005771
-0.0524684,-0.0524684,0.1496000,281.6866494,142.8335362,1226.2606961,18.1878636,840.9425761,265.1215968,298.2517020,329.2659170,213.9948497
-0.0474684,-0.0474684,0.1546000,226.5088169,106.3914229,998.8279008,15.2556504,679.8217902,209.0607163,243.9569174,264.2201471,172.8562881
-0.0424684,-0.0424684,0.1596000,182.5747058,77.2056772,816.9945488,12.9214056,550.8577249,164.2915414,200.8578691,212.4289131,140.1005988
-0.0374684,-0.0374684,0.1646000,147.5094327,53.7440180,671.2035478,11.0329059,447.3180439,128.4365069,166.5823452,171.0926204,113.9569568
-0.0324684,-0.0324684,0.1696000,119.4641890,34.7933523,554.0067135,9.4412599,363.9557376,99.6441368,139.2840890,138.0319307,93.0457332
-0.0274684,-0.0274684,0.1746000,96.9931096,19.3575356,459.5750010,8.0105530,296.6641772,76.4649570,117.5199729,111.5432165,76.2839315
-0.0224684,-0.0224684,0.1796000,78.9580225,6.6077382,383.3280942,6.6465830,242.2162341,57.7531920,100.1556548,90.2882848,62.8105481
-0.0174684,-0.0174684,0.1846000,64.4529381,-4.1674337,321.6529451,5.3172133,198.0660465,42.5875235,86.2910821,73.2079140,51.9324098
-0.0124684,-0.0124684,0.1896000,52.7475016,-15.5363419,271.6889186,4.0388670,162.1976509,30.2174906,75.2030822,59.4535231,43.0944190
-0.0074684,-0.0074684,0.1946000,43.2531531,-29.3037611,231.1630474,2.8470489,133.0085408,20.0437063,66.3079248,48.3385525,35.8668538
-0.0024684,-0.0024684,0.1996000,35.5077413,-41.2141823,198.2631155,1.7761171,109.2186145,11.6140903,59.1426987,39.3118162,29.9296182
0.0025316,0.0025316,0.2046000,29.1615587,-50.9619952,171.5392016,0.8494491,89.7976895,4.5931686,53.3528363,31.9442187,25.0431165
0.0075316,0.0075316,0.2096000,23.9518856,-59.1609275,149.8261619,0.0751140,73.9094225,-1.3570501,48.6721873,25.9116353,21.0170697
0.0125316,0.0125316,0.2146000,19.6726327,-66.4517366,132.1814017,-0.5534456,60.8725301,-6.8719639,44.8970451,20.9672561,17.6899383
0.0175316,0.0175316,0.2196000,16.1518187,-73.4326932,117.8355470,-1.0529131,50.1369626,-12.6786170,41.8649039,16.9135642,14.9186934
0.0225316,0.0225316,0.2246000,13.2390952,-80.4052673,106.1569646,-1.4444232,41.2664854,-18.4790521,39.4422707,13.5834065,12.5744322
0.0275316,0.0275316,0.2296000,10.7994056,-86.8756423,96.6303460,-1.7488534,33.9189028,-23.7208625,37.5182825,10.8294617,10.5426118
0.0325316,0.0325316,0.2346000,8.7109728,-92.3481390,88.8437621,-1.9842151,27.8232998,-28.3105796,36.0004551,8.5186276,8.7294779
0.0375316,0.0375316,0.2396000,6.8695327,-96.7453214,82.4746799,-2.1652110,22.7599702,-32.3345230,34.8103907,6.5309505,7.0735462
0.0425316,0.0425316,0.2446000,5.2002660,-100.1802058,77.2709861,-2.3038571,18.5462443,-35.8656044,33.8730400,4.7663882,5.5512870
0.0475316,0.0475316,0.2496000,3.6682286,-102.8054905,73.0318134,-2.4097321,15.0272199,-38.9280599,33.0593923,3.1590808,4.1667408
0.0525316,0.0525316,0.2546000,2.2724796,-104.7656821,69.5934329,-2.4895121,12.0695279,-41.5291882,31.8517426,1.6852397,2.9320913
0.0575316,0.0575316,0.2596000,1.0260020,-106.1855641,66.8203607,-2.5467168,9.5567754,-43.6875990,28.7321028,0.3513559,1.8538303
0.0625316,0.0625316,0.2646000,-0.0618241,-107.1694487,64.5994613,-2.5824914,7.3875939,-45.4379447,23.8513867,-0.8281755,0.9290813
0.0675316,0.0675316,0.2696000,-0.9915064,-107.8033185,62.8346078,-2.5971353,5.4794204,-46.8245400,19.0917563,-1.8461755,0.1477785
0.0725316,0.0725316,0.2746000,-1.7719198,-108.1573986,61.4072314,-2.5914411,3.7761933,-47.8945333,15.0619021,-2.7059535,-0.5039777
0.0775316,0.0775316,0.2796000,-2.4166802,-108.2883929,59.4890151,-2.5672657,2.2503025,-48.6935546,11.7768077,-3.4183922,-1.0413998
0.0825316,0.0825316,0.2846000,-2.9412356,-108.2411988,54.1181547,-2.5274116,0.8933741,-49.2635426,9.1302462,-3.9981898,-1.4795726
0.0875316,0.0875316,0.2896000,-3.3611716,-108.0502128,46.8832273,-2.4751955,-0.2971708,-49.6419258,6.9921060,-4.4612576,-1.8327979
0.0925316,0.0925316,0.2946000,-3.6914198,-107.7405964,39.7185870,-2.4140100,-1.3266153,-49.8615282,5.2292159,-4.8233329,-2.1144221
0.0975316,0.0975316,0.2996000,-3.9460188,-107.3299831,33.1731191,-2.3470106,-2.2047821,-49.9508033,3.7205391,-5.0993988,-2.3368706
0.1025316,0.1025316,0.3046000,-4.1381447,-106.8308229,27.6067654,-2.2769494,-2.9444944,-49.9341605,2.3714930,-5.3035763,-2.5115667
0.1075316,0.1075316,0.3096000,-4.2800659,-106.2529500,23.1024758,-2.2061035,-3.5596843,-49.8322479,1.1183465,-5.4491830,-2.6485207
0.1125316,0.1125316,0.3146000,-4.3827141,-105.6054956,19.5810830,-2.1362448,-4.0642549,-49.6621405,-0.0700314,-5.5485586,-2.7557376
0.1175316,0.1175316,0.3196000,-4.4549434,-104.8974186,16.9036419,-2.0686282,-4.4716225,-49.4374756,-1.1864647,-5.6124052,-2.8388831
0.1225316,0.1225316,0.3246000,-4.5029801,-104.1367116,14.9076063,-2.0039559,-4.7946036,-49.1686606,-2.1911211,-5.6489138,-2.9015117
0.1275316,0.1275316,0.3296000,-4.5305336,-103.3292758,13.4112088,-1.9423832,-5.0454326,-48.8632843,-3.0350940,-5.6633331,-2.9457556
0.1325316,0.1325316,0.3346000,-4.5395529,-102.4787735,12.2112869,-1.8836959,-5.2357768,-48.5267603,-3.6829205,-5.6583783,-2.9731171
0.1375316,0.1375316,0.3396000,-4.5312072,-101.5879201,11.0937380,-1.8276062,-5.3765848,-48.1630790,-4.1199583,-5.6352588,-2.9850553
0.1425316,0.1425316,0.3446000,-4.5066623,-100.6602984,9.8810652,-1.7739734,-5.4776674,-47.7754671,-4.3485475,-5.5947686,-2.9832627
0.1475316,0.1475316,0.3496000,-4.4674680,-99.7014040,8.5062608,-1.7228542,-5.5471401,-47.3668158,-4.3814441,-5.5380163,-2.9696865
0.1525316,0.1525316,0.3546000,-4.4156072,-98.7184943,7.0162956,-1.6744344,-5.5910494,-46.9398900,-4.2368237,-5.4666960,-2.9464191
0.1575316,0.1575316,0.3596000,-4.3533526,-97.7193160,5.5054422,-1.6289421,-5.6134334,-46.4974097,-3.9354923,-5.3830206,-2.9155586
0.1625316,0.1625316,0.3646000,-4.2830711,-96.7096521,4.0823749,-1.5865820,-5.6168036,-46.0420480,-3.4997917,-5.2895015,-2.8790904
0.1675316,0.1675316,0.3696000,-4.2070490,-95.6906297,2.8542340,-1.5474664,-5.6028151,-45.5763434,-2.9537462,-5.1887097,-2.8387915
0.1725316,0.1725316,0.3746000,-4.1273564,-94.6581824,1.8994498,-1.5115320,-5.5728660,-45.1025674,-2.3237570,-5.0830816,-2.7961445
0.1775316,0.1775316,0.3796000,-4.0457379,-93.6059894,1.2551478,-1.4785157,-5.5284779,-44.6226059,-1.6384326,-4.9747708,-2.7522676
0.1825316,0.1825316,0.3846000,-3.9635323,-92.5300402,0.9241857,-1.4480540,-5.4714450,-44.1378768,-0.9260142,-4.8655355,-2.7079040
0.1875316,0.1875316,0.3896000,-3.8816558,-91.4312357,0.8879325,-1.4198107,-5.4038149,-43.6493087,-0.2093468,-4.7566751,-2.6634876
0.1925316,0.1925316,0.3946000,-3.8006649,-90.3141477,1.1165740,-1.3935219,-5.3277751,-43.1574430,0.4989952,-4.6490457,-2.6192552
0.1975316,0.1975316,0.3996000,-3.7208724,-89.1836873,1.5756475,-1.3689500,-5.2455013,-42.6626659,1.1977234,-4.5431551,-2.5753534
0.2025316,0.2025316,0.4046000,-3.6424599,-88.0431070,2.2296439,-1.3457227,-5.1589945,-42.1654458,1.8929693,-4.4392876,-2.5319131
0.2075316,0.2075316,0.4096000,-3.5655593,-86.8945943,3.0434812,-1.3231060,-5.0699423,-41.6664148,2.5923451,-4.3376107,-2.4890954
0.2125316,0.2125316,0.4146000,-3.4903062,-85.7407966,3.9824226,-1.2999542,-4.9796444,-41.1662716,3.3004344,-4.2382468,-2.4471092
0.2175316,0.2175316,0.4196000,-3.4168711,-84.5854630,5.0113180,-1.2749799,-4.8890255,-40.6656619,4.0170694,-4.1413236,-2.4061934
0.2225316,0.2225316,0.4246000,-3.3454573,-83.4331182,6.0947702,-1.2471675,-4.7987145,-40.1651815,4.7379145,-4.0470015,-2.3665654
0.2275316,0.2275316,0.4296000,-3.2762583,-82.2885473,7.1999351,-1.2160430,-4.7091406,-39.6654544,5.4564051,-3.9554633,-2.3283559
0.2325316,0.2325316,0.4346000,-3.2093925,-81.1564552,8.3017564,-1.1816947,-4.6206084,-39.1671652,6.1660202,-3.8668615,-2.2915747
0.2375316,0.2375316,0.4396000,-3.1448584,-80.0412292,9.3872999,-1.1446208,-4.5333459,-38.6710362,6.8618268,-3.7812539,-2.2561362
0.2425316,0.2425316,0.4446000,-3.0825503,-78.9467237,10.4553841,-1.1055325,-4.4475386,-38.1778129,7.5407481,-3.6985758,-2.2219159
0.2475316,0.2475316,0.4496000,-3.0223158,-77.8760869,11.5114582,-1.0651897,-4.3633509,-37.6882743,8.2009100,-3.6186764,-2.1887799
0.2525316,0.2525316,0.4546000,-2.9639935,-76.8316686,12.5613651,-1.0242968,-4.2809248,-37.2032463,8.8408685,-3.5413782,-2.1565402
0.2575316,0.2575316,0.4596000,-2.9073758,-75.8150182,13.6074215,-0.9834510,-4.2003549,-36.7236006,9.4592178,-3.4664921,-2.1248500
0.2625316,0.2625316,0.4646000,-2.8520993,-74.8269573,14.6477240,-0.9431272,-4.1216628,-36.2502410,10.0545614,-3.3937438,-2.0931201
0.2675316,0.2675316,0.4696000,-2.7975442,-73.8676979,15.6776237,-0.9036838,-4.0447979,-35.7840770,10.6256227,-3.3226488,-2.0605475
0.2725316,0.2725316,0.4746000,-2.7428461,-72.9369800,16.6917500,-0.8653777,-3.9696667,-35.3259895,11.1713438,-3.2524372,-2.0262676
0.2775316,0.2775316,0.4796000,-2.6870459,-72.0342043,17.6854028,-0.8283827,-3.8961545,-34.8767930,11.6909349,-3.1821238,-1.9895498
0.2825316,0.2825316,0.4846000,-2.6293054,-71.1585477,18.6549881,-0.7928068,-3.8240991,-34.4372010,12.1838837,-3.1107057,-1.9499430
0.2875316,0.2875316,0.4896000,-2.5690782,-70.3090559,19.5978238,-0.7587078,-3.7532119,-34.0078005,12.6499424,-3.0373863,-1.9073259
0.2925316,0.2925316,0.4946000,-2.5061788,-69.4847119,20.5117864,-0.7261058,-3.6829982,-33.5890380,13.0891040,-2.9617203,-1.8618721
0.2975316,0.2975316,0.4996000,-2.4407553,-68.6844847,21.3950629,-0.6949937,-3.6127515,-33.1812174,13.5015764,-2.8836466,-1.8139704
0.3025316,0.3025316,0.5046000,-2.3732042,-67.9073611,22.2460474,-0.6653443,-3.5416514,-32.7845083,13.8877568,-2.8034295,-1.7641338
0.3075316,0.3075316,0.5096000,-2.3040697,-67.1523648,23.0633210,-0.6371174,-3.4689247,-32.3989596,14.2482085,-2.7215574,-1.7129219
0.3125316,0.3125316,0.5146000,-2.2339551,-66.4185678,23.8456607,-0.6102635,-3.3939970,-32.0245170,14.5836378,-2.6386369,-1.6608843
0.3175316,0.3175316,0.5196000,-2.1634566,-65.7050938,24.5920477,-0.5847274,-3.3165799,-31.6610417,14.8948720,-2.5553066,-1.6085245
0.3225316,0.3225316,0.5246000,-2.0931212,-65.0111197,25.3016696,-0.5604511,-3.2366821,-31.3083277,15.1828362,-2.4721760,-1.5562817
0.3275316,0.3275316,0.5296000,-2.0234246,-64.3358729,25.9739179,-0.5373751,-3.1545630,-30.9661176,15.4485312,-2.3897893,-1.5045243
0.3325316,0.3325316,0.5346000,-1.9547628,-63.6786280,26.6083825,-0.5154400,-3.0706590,-30.6341157,15.6930111,-2.3086089,-1.4535511
0.3375316,0.3375316,0.5396000,-1.8874534,-63.0387026,27.2048469,-0.4945873,-2.9855069,-30.3119999,15.9173631,-2.2290105,-1.4035970
0.3425316,0.3425316,0.5446000,-1.8217417,-62.4154528,27.7632842,-0.4747602,-2.8996777,-29.9994305,16.1226882,-2.1512878,-1.3548408
0.3475316,0.3475316,0.5496000,-1.7578097,-61.8082687,28.2838554,-0.4559038,-2.8137293,-29.6960576,16.3100856,-2.0756604,-1.3074132
0.3525316,0.3525316,0.5546000,-1.6957851,-61.2165698,28.7669083,-0.4379655,-2.7281743,-29.4015267,16.4806383,-2.0022841,-1.2614052
0.3575316,0.3575316,0.5596000,-1.6357511,-60.6398016,29.2129774,-0.4208952,-2.6434632,-29.1154833,16.6354024,-1.9312609,-1.2168750
0.3625316,0.3625316,0.5646000,-1.5777541,-60.0774318,29.6227824,-0.4046452,-2.5599773,-28.8375763,16.7753985,-1.8626489,-1.1738543
0.3675316,0.3675316,0.5696000,-1.5218116,-59.5289471,29.9972255,-0.3891704,-2.4780291,-28.5674607,16.9016050,-1.7964709,-1.1323541
0.3725316,0.3725316,0.5746000,-1.4679179,-58.9938512,30.3373841,-0.3744281,-2.3978661,-28.3047991,17.0149543,-1.7327218,-1.0923690
0.3775316,0.3775316,0.5796000,-1.4160499,-58.4716621,30.6444995,-0.3603780,-2.3196778,-28.0492635,17.1163298,-1.6713751,-1.0538809
0.3825316,0.3825316,0.5846000,-1.3661706,-57.9619108,30.9199609,-0.3469822,-2.2436028,-27.8005363,17.2065646,-1.6123876,-1.0168622
0.3875316,0.3875316,0.5896000,-1.3182334,-57.4641399,31.1652839,-0.3342049,-2.1697367,-27.5583105,17.2864416,-1.5557040,-0.9812782
0.3925316,0.3925316,0.5946000,-1.2721842,-56.9779028,31.3820854,-0.3220124,-2.0981390,-27.3222907,17.3566940,-1.5012602,-0.9470890
0.3975316,0.3975316,0.5996000,-1.2279640,-56.5027629,31.5720556,-0.3103732,-2.0288395,-27.0921930,17.4180068,-1.4489861,-0.9142513
0.4025316,0.4025316,0.6046000,-1.1855106,-56.0382940,31.7369283,-0.2992574,-1.9618438,-26.8677453,17.4710186,-1.3988076,-0.8827192
0.4075316,0.4075316,0.6096000,-1.1447599,-55.5840793,31.8784520,-0.2886371,-1.8971385,-26.6486870,17.5163233,-1.3506482,-0.8524458
0.4125316,0.4125316,0.6146000,-1.1056472,-55.1397122,31.9983627,-0.2784859,-1.8346948,-26.4347692,17.5544732,-1.3044308,-0.8233836
0.4175316,0.4175316,0.6196000,-1.0681076,-54.7047964,32.0983593,-0.2687793,-1.7744725,-26.2257541,17.5859808,-1.2600781,-0.7954851
0.4225316,0.4225316,0.6246000,-1.0320770,-54.2789462,32.1800837,-0.2594938,-1.7164221,-26.0214152,17.6113212,-1.2175138,-0.7687032
0.4275316,0.4275316,0.6296000,-0.9974928,-53.8617867,32.2451041,-0.2506076,-1.6604879,-25.8215369,17.6309352,-1.1766630,-0.7429918
0.4325316,0.4325316,0.6346000,-0.9642934,-53.4529546,32.2949033,-0.2421002,-1.6066093,-25.6259138,17.6452307,-1.1374526,-0.7183060
0.4375316,0.4375316,0.6396000,-0.9324194,-53.0520983,32.3308705,-0.2339523,-1.5547225,-25.4343509,17.6545858,-1.0998116,-0.6946018
0.4425316,0.4425316,0.6446000,-0.9018131,-52.6588783,32.3542971,-0.2261455,-1.5047618,-25.2466630,17.6593505,-1.0636716,-0.6718371
0.4475316,0.4475316,0.6496000,-0.8724190,-52.2729676,32.3663757,-0.2186628,-1.4566607,-25.0626742,17.6598488,-1.0289664,-0.6499708
0.4525316,0.4525316,0.6546000,-0.8441838,-51.8940518,32.3682005,-0.2114880,-1.4103523,-24.8822176,17.6563808,-0.9956326,-0.6289638
0.4575316,0.4575316,0.6596000,-0.8170561,-51.5218293,32.3607711,-0.2046058,-1.3657703,-24.7051354,17.6492244,-0.9636091,-0.6087783
0.4625316,0.4625316,0.6646000,-0.7909869,-51.1560114,32.3449965,-0.1980020,-1.3228490,-24.5312776,17.6386369,-0.9328377,-0.5893780
0.4675316,0.4675316,0.6696000,-0.7659291,-50.7963223,32.3217007,-0.1916629,-1.2815244,-24.3605025,17.6248567,-0.9032626,-0.5707284
0.4725316,0.4725316,0.6746000,-0.7418381,-50.4424990,32.2916281,-0.1855758,-1.2417338,-24.1926758,17.6081047,-0.8748305,-0.5527964
0.4775316,0.4775316,0.6796000,-0.7186708,-50.0942911,32.2554502,-0.1797288,-1.2034160,-24.0276704,17.5885856,-0.8474905,-0.5355502
0.4825316,0.4825316,0.6846000,-0.6963864,-49.7514606,32.2137712,-0.1741103,-1.1665121,-23.8653662,17.5664892,-0.8211941,-0.5189598
0.4875316,0.4875316,0.6896000,-0.6749459,-49.4137818,32.1671344,-0.1687096,-1.1309648,-23.7056496,17.5419916,-0.7958952,-0.5029963
0.4925316,0.4925316,0.6946000,-0.6543123,-49.0810407,32.1160277,-0.1635166,-1.0967190,-23.5484130,17.5152561,-0.7715497,-0.4876322
0.4975316,0.4975316,0.6996000,-0.6344500,-48.7530347,32.0608889,-0.1585217,-1.0637216,-23.3935548,17.4864341,-0.7481156,-0.4728414
0.5025316,0.5025316,0.7046000,-0.6153255,-48.4295726,32.0021108,-0.1537157,-1.0319215,-23.2409791,17.4556666,-0.7255530,-0.4585990
0.5075316,0.5075316,0.7096000,-0.5969067,-48.1104736,31.9400460,-0.1490901,-1.0012697,-23.0905950,17.4230843,-0.7038239,-0.4448811
0.5125316,0.5125316,0.7146000,-0.5791629,-47.7955670,31.8750107,-0.1446368,-0.9717190,-22.9423166,17.3888085,-0.6828922,-0.4316652
0.5175316,0.5175316,0.7196000,-0.5620651,-47.4846921,31.8072888,-0.1403480,-0.9432244,-22.7960630,17.3529522,-0.6627234,-0.4189297
0.5225316,0.5225316,0.7246000,-0.5455857,-47.1776975,31.7371353,-0.1362164,-0.9157426,-22.6517575,17.3156206,-0.6432847,-0.4066541
0.5275316,0.5275316,0.7296000,-0.5296982,-46.8744404,31.6647793,-0.1322350,-0.8892322,-22.5093274,17.2769113,-0.6245450,-0.3948188
0.5325316,0.5325316,0.7346000,-0.5143776,-46.5747865,31.5904268,-0.1283974,-0.8636536,-22.3687045,17.2369153,-0.6064745,-0.3834053
0.5375316,0.5375316,0.7396000,-0.4995999,-46.2786095,31.5142632,-0.1246973,-0.8389689,-22.2298238,17.1957173,-0.5890450,-0.3723958
0.5425316,0.5425316,0.7446000,-0.4853425,-45.9857905,31.4364556,-0.1211287,-0.8151419,-22.0926241,17.1533963,-0.5722295,-0.3617733
0.5475316,0.5475316,0.7496000,-0.4715835,-45.6962175,31.3571546,-0.1176861,-0.7921379,-21.9570474,17.1100258,-0.5560025,-0.3515219
0.5525316,0.5525316,0.7546000,-0.4583025,-45.4097854,31.2764961,-0.1143641,-0.7699237,-21.8230390,17.0656746,-0.5403395,-0.3416262
0.5575316,0.5575316,0.7596000,-0.4454797,-45.1263951,31.1946028,-0.1111576,-0.7484678,-21.6905468,17.0204066,-0.5252172,-0.3320715
0.5625316,0.5625316,0.7646000,-0.4330963,-44.8459535,31.1115861,-0.1080618,-0.7277399,-21.5595219,16.9742816,-0.5106135,-0.3228440
0.5675316,0.5675316,0.7696000,-0.4211345,-44.5683729,31.0275463,-0.1050722,-0.7077109,-21.4299176,16.9273554,-0.4965073,-0.3139304
0.5725316,0.5725316,0.7746000,-0.4095772,-44.2935706,30.9425748,-0.1021843,-0.6883534,-21.3016899,16.8796803,-0.4828785,-0.3053180
0.5775316,0.5775316,0.7796000,-0.3984082,-44.0214689,30.8567542,-0.0993939,-0.6696408,-21.1747970,16.8313049,-0.4697078,-0.2969946
0.5825316,0.5825316,0.7846000,-0.3876120,-43.7519945,30.7701598,-0.0966973,-0.6515479,-21.0491994,16.7822749,-0.4569769,-0.2889489
0.5875316,0.5875316,0.7896000,-0.3771738,-43.4850782,30.6828600,-0.0940905,-0.6340505,-20.9248594,16.7326330,-0.4446683,-0.2811698
0.5925316,0.5925316,0.7946000,-0.3670795,-43.2206549,30.5949171,-0.0915700,-0.6171256,-20.8017415,16.6824191,-0.4327655,-0.2736468
0.5975316,0.5975316,0.7996000,-0.3573156,-42.9586628,30.5063877,-0.0891324,-0.6007510,-20.6798119,16.6316707,-0.4212525,-0.2663699
0.6025316,0.6025316,0.8046000,-0.3478693,-42.6990439,30.4173238,-0.0867744,-0.5849057,-20.5590383,16.5804228,-0.4101140,-0.2593296
0.6075316,0.6075316,0.8096000,-0.3387282,-42.4417431,30.3277727,-0.0844928,-0.5695695,-20.4393904,16.5287084,-0.3993356,-0.2525166
0.6125316,0.6125316,0.8146000,-0.3298807,-42.1867084,30.2377776,-0.0822848,-0.5547231,-20.3208391,16.4765583,-0.3889035,-0.2459223
0.6175316,0.6175316,0.8196000,-0.3213155,-41.9338903,30.1473782,-0.0801475,-0.5403479,-20.2033567,16.4240016,-0.3788044,-0.2395383
0.6225316,0.6225316,0.8246000,-0.3130219,-41.6832420,30.0566109,-0.0780781,-0.5264263,-20.0869172,16.3710654,-0.3690257,-0.2333566
0.6275316,0.6275316,0.8296000,-0.3049896,-41.4347193,29.9655090,-0.0760741,-0.5129414,-19.9714954,16.3177753,-0.3595552,-0.2273696
0.6325316,0.6325316,0.8346000,-0.2972090,-41.1882799,29.8741030,-0.0741331,-0.4998770,-19.8570675,16.2641554,-0.3503814,-0.2215701
0.6375316,0.6375316,0.8396000,-0.2896705,-40.9438838,29.7824211,-0.0722526,-0.4872175,-19.7436110,16.2102284,-0.3414932,-0.2159510
0.6425316,0.6425316,0.8446000,-0.2823652,-40.7014926,29.6904892,-0.0704304,-0.4749481,-19.6311040,16.1560155,-0.3328801,-0.2105057
