# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
1.0725000,1.0725000,1.0725000,-0.0057898,0.0012411,-0.1687378,-0.0057898,-0.0026786,-0.0158071
1.0750000,1.0750000,1.0750000,-0.0057079,0.0012324,-0.1675503,-0.0057079,-0.0026264,-0.0155996
1.0775000,1.0775000,1.0775000,-0.0056273,0.0012237,-0.1663740,-0.0056273,-0.0025751,-0.0153954
1.0800000,1.0800000,1.0800000,-0.0055481,0.0012150,-0.1652087,-0.0055481,-0.0025248,-0.0151944
1.0825000,1.0825000,1.0825000,-0.0054701,0.0012065,-0.1640544,-0.0054701,-0.0024754,-0.0149966
1.0850000,1.0850000,1.0850000,-0.0053935,0.0011981,-0.1629107,-0.0053935,-0.0024270,-0.0148019
1.0875000,1.0875000,1.0875000,-0.0053181,0.0011897,-0.1617777,-0.0053181,-0.0023794,-0.0146103
1.0900000,1.0900000,1.0900000,-0.0052439,0.0011814,-0.1606552,-0.0052439,-0.0023326,-0.0144218
1.0925000,1.0925000,1.0925000,-0.0051709,0.0011732,-0.1595431,-0.0051709,-0.0022868,-0.0142362
1.0950000,1.0950000,1.0950000,-0.0050991,0.0011651,-0.1584412,-0.0050991,-0.0022417,-0.0140535
1.0975000,1.0975000,1.0975000,-0.0050285,0.0011570,-0.1573495,-0.0050285,-0.0021975,-0.0138736
1.1000000,1.1000000,1.1000000,-0.0049591,0.0011490,-0.1562679,-0.0049591,-0.0021541,-0.0136966
1.1025000,1.1025000,1.1025000,-0.0048907,0.0011411,-0.1551961,-0.0048907,-0.0021115,-0.0135223
1.1050000,1.1050000,1.1050000,-0.0048234,0.0011333,-0.1541342,-0.0048234,-0.0020696,-0.0133507
1.1075000,1.1075000,1.1075000,-0.0047573,0.0011255,-0.1530819,-0.0047573,-0.0020285,-0.0131817
1.1100000,1.1100000,1.1100000,-0.0046921,0.0011178,-0.1520392,-0.0046921,-0.0019882,-0.0130154
1.1125000,1.1125000,1.1125000,-0.0046281,0.0011102,-0.1510060,-0.0046281,-0.0019486,-0.0128516
1.1150000,1.1150000,1.1150000,-0.0045650,0.0011026,-0.1499822,-0.0045650,-0.0019096,-0.0126903
1.1175000,1.1175000,1.1175000,-0.0045029,0.0010951,-0.1489676,-0.0045029,-0.0018714,-0.0125315
1.1200000,1.1200000,1.1200000,-0.0044419,0.0010877,-0.1479621,-0.0044419,-0.0018339,-0.0123752
1.1225000,1.1225000,1.1225000,-0.0043818,0.0010803,-0.1469657,-0.0043818,-0.0017971,-0.0122212
1.1250000,1.1250000,1.1250000,-0.0043226,0.0010731,-0.1459783,-0.0043226,-0.0017609,-0.0120695
1.1275000,1.1275000,1.1275000,-0.0042644,0.0010658,-0.1449997,-0.0042644,-0.0017253,-0.0119202
1.1300000,1.1300000,1.1300000,-0.0042071,0.0010587,-0.1440299,-0.0042071,-0.0016904,-0.0117731
1.1325000,1.1325000,1.1325000,-0.0041507,0.0010516,-0.1430687,-0.0041507,-0.0016562,-0.0116282
1.1350000,1.1350000,1.1350000,-0.0040951,0.0010446,-0.1421160,-0.0040951,-0.0016225,-0.0114855
1.1375000,1.1375000,1.1375000,-0.0040405,0.0010376,-0.1411718,-0.0040405,-0.0015894,-0.0113449
1.1400000,1.1400000,1.1400000,-0.0039866,0.0010307,-0.1402360,-0.0039866,-0.0015569,-0.0112065
1.1425000,1.1425000,1.1425000,-0.0039337,0.0010239,-0.1393085,-0.0039337,-0.0015250,-0.0110701
1.1450000,1.1450000,1.1450000,-0.0038815,0.0010171,-0.1383891,-0.0038815,-0.0014937,-0.0109357
1.1475000,1.1475000,1.1475000,-0.0038302,0.0010104,-0.1374778,-0.0038302,-0.0014629,-0.0108033
1.1500000,1.1500000,1.1500000,-0.0037796,0.0010037,-0.1365745,-0.0037796,-0.0014327,-0.0106729
1.1525000,1.1525000,1.1525000,-0.0037298,0.0009971,-0.1356792,-0.0037298,-0.0014030,-0.0105445
1.1550000,1.1550000,1.1550000,-0.0036808,0.0009906,-0.1347916,-0.0036808,-0.0013738,-0.0104179
1.1575000,1.1575000,1.1575000,-0.0036326,0.0009841,-0.1339118,-0.0036326,-0.0013452,-0.0102931
1.1600000,1.1600000,1.1600000,-0.0035850,0.0009776,-0.1330397,-0.0035850,-0.0013170,-0.0101703
1.1625000,1.1625000,1.1625000,-0.0035382,0.0009713,-0.1321751,-0.0035382,-0.0012894,-0.0100492
1.1650000,1.1650000,1.1650000,-0.0034922,0.0009650,-0.1313181,-0.0034922,-0.0012622,-0.0099298
1.1675000,1.1675000,1.1675000,-0.0034468,0.0009587,-0.1304684,-0.0034468,-0.0012355,-0.0098122
1.1700000,1.1700000,1.1700000,-0.0034021,0.0009525,-0.1296261,-0.0034021,-0.0012093,-0.0096963
1.1725000,1.1725000,1.1725000,-0.0033581,0.0009463,-0.1287910,-0.0033581,-0.0011836,-0.0095821
1.1750000,1.1750000,1.1750000,-0.0033147,0.0009402,-0.1279631,-0.0033147,-0.0011583,-0.0094696
1.1775000,1.1775000,1.1775000,-0.0032720,0.0009342,-0.1271423,-0.0032720,-0.0011334,-0.0093586
1.1800000,1.1800000,1.1800000,-0.0032299,0.0009282,-0.1263285,-0.0032299,-0.0011090,-0.0092493
1.1825000,1.1825000,1.1825000,-0.0031885,0.0009222,-0.1255216,-0.0031885,-0.0010850,-0.0091415
1.1850000,1.1850000,1.1850000,-0.0031477,0.0009164,-0.1247217,-0.0031477,-0.0010614,-0.0090353
1.1875000,1.1875000,1.1875000,-0.0031075,0.0009105,-0.1239285,-0.0031075,-0.0010382,-0.0089306
1.1900000,1.1900000,1.1900000,-0.0030679,0.0009047,-0.1231420,-0.0030679,-0.0010155,-0.0088274
1.1925000,1.1925000,1.1925000,-0.0030289,0.0008990,-0.1223622,-0.0030289,-0.0009931,-0.0087256
1.1950000,1.1950000,1.1950000,-0.0029905,0.0008933,-0.1215890,-0.0029905,-0.0009712,-0.0086253
1.1975000,1.1975000,1.1975000,-0.0029526,0.0008876,-0.1208223,-0.0029526,-0.0009496,-0.0085264
1.2000000,1.2000000,1.2000000,-0.0029153,0.0008820,-0.1200621,-0.0029153,-0.0009284,-0.0084289
1.2025000,1.2025000,1.2025000,-0.0028785,0.0008765,-0.1193082,-0.0028785,-0.0009075,-0.0083328
1.2050000,1.2050000,1.2050000,-0.0028423,0.0008710,-0.1185606,-0.0028423,-0.0008871,-0.0082380
1.2075000,1.2075000,1.2075000,-0.0028066,0.0008655,-0.1178193,-0.0028066,-0.0008669,-0.0081446
1.2100000,1.2100000,1.2100000,-0.0027715,0.0008601,-0.1170842,-0.0027715,-0.0008472,-0.0080524
1.2125000,1.2125000,1.2125000,-0.0027368,0.0008547,-0.1163552,-0.0027368,-0.0008277,-0.0079616
1.2150000,1.2150000,1.2150000,-0.0027027,0.0008494,-0.1156322,-0.0027027,-0.0008086,-0.0078720
1.2175000,1.2175000,1.2175000,-0.0026690,0.0008441,-0.1149152,-0.0026690,-0.0007899,-0.0077836
1.2200000,1.2200000,1.2200000,-0.0026359,0.0008389,-0.1142042,-0.0026359,-0.0007715,-0.0076965
1.2225000,1.2225000,1.2225000,-0.0026032,0.0008337,-0.1134990,-0.0026032,-0.0007533,-0.0076105
1.2250000,1.2250000,1.2250000,-0.0025710,0.0008286,-0.1127996,-0.0025710,-0.0007355,-0.0075258
1.2275000,1.2275000,1.2275000,-0.0025393,0.0008235,-0.1121060,-0.0025393,-0.0007180,-0.0074422
1.2300000,1.2300000,1.2300000,-0.0025080,0.0008184,-0.1114180,-0.0025080,-0.0007009,-0.0073598
1.2325000,1.2325000,1.2325000,-0.0024772,0.0008134,-0.1107357,-0.0024772,-0.0006840,-0.0072785
1.2350000,1.2350000,1.2350000,-0.0024468,0.0008084,-0.1100590,-0.0024468,-0.0006674,-0.0071983
1.2375000,1.2375000,1.2375000,-0.0024168,0.0008035,-0.1093877,-0.0024168,-0.0006510,-0.0071192
1.2400000,1.2400000,1.2400000,-0.0023873,0.0007986,-0.1087220,-0.0023873,-0.0006350,-0.0070411
1.2425000,1.2425000,1.2425000,-0.0023582,0.0007937,-0.1080616,-0.0023582,-0.0006193,-0.0069642
1.2450000,1.2450000,1.2450000,-0.0023295,0.0007889,-0.1074066,-0.0023295,-0.0006038,-0.0068882
1.2475000,1.2475000,1.2475000,-0.0023012,0.0007841,-0.1067568,-0.0023012,-0.0005886,-0.0068133
1.2500000,1.2500000,1.2500000,-0.0022733,0.0007794,-0.1061123,-0.0022733,-0.0005736,-0.0067394
1.2525000,1.2525000,1.2525000,-0.0022458,0.0007746,-0.1054730,-0.0022458,-0.0005589,-0.0066665
1.2550000,1.2550000,1.2550000,-0.0022187,0.0007700,-0.1048389,-0.0022187,-0.0005445,-0.0065945
1.2575000,1.2575000,1.2575000,-0.0021920,0.0007654,-0.1042098,-0.0021920,-0.0005303,-0.0065236
1.2600000,1.2600000,1.2600000,-0.0021657,0.0007608,-0.1035857,-0.0021657,-0.0005163,-0.0064535
1.2625000,1.2625000,1.2625000,-0.0021397,0.0007562,-0.1029667,-0.0021397,-0.0005026,-0.0063844
1.2650000,1.2650000,1.2650000,-0.0021141,0.0007517,-0.1023525,-0.0021141,-0.0004891,-0.0063163
1.2675000,1.2675000,1.2675000,-0.0020888,0.0007472,-0.1017433,-0.0020888,-0.0004759,-0.0062490
1.2700000,1.2700000,1.2700000,-0.0020639,0.0007428,-0.1011389,-0.0020639,-0.0004629,-0.0061826
1.2725000,1.2725000,1.2725000,-0.0020394,0.0007384,-0.1005392,-0.0020394,-0.0004501,-0.0061171
1.2750000,1.2750000,1.2750000,-0.0020151,0.0007340,-0.0999443,-0.0020151,-0.0004375,-0.0060524
1.2775000,1.2775000,1.2775000,-0.0019913,0.0007296,-0.0993541,-0.0019913,-0.0004252,-0.0059886
1.2800000,1.2800000,1.2800000,-0.0019677,0.0007253,-0.0987686,-0.0019677,-0.0004130,-0.0059256
1.2825000,1.2825000,1.2825000,-0.0019445,0.0007211,-0.0981876,-0.0019445,-0.0004011,-0.0058635
1.2850000,1.2850000,1.2850000,-0.0019216,0.0007168,-0.0976112,-0.0019216,-0.0003894,-0.0058021
1.2875000,1.2875000,1.2875000,-0.0018990,0.0007126,-0.0970394,-0.0018990,-0.0003778,-0.0057416
1.2900000,1.2900000,1.2900000,-0.0018767,0.0007084,-0.0964719,-0.0018767,-0.0003665,-0.0056818
1.2925000,1.2925000,1.2925000,-0.0018547,0.0007043,-0.0959090,-0.0018547,-0.0003554,-0.0056228
1.2950000,1.2950000,1.2950000,-0.0018331,0.0007002,-0.0953503,-0.0018331,-0.0003444,-0.0055646
1.2975000,1.2975000,1.2975000,-0.0018117,0.0006961,-0.0947961,-0.0018117,-0.0003337,-0.0055071
1.3000000,1.3000000,1.3000000,-0.0017906,0.0006921,-0.0942461,-0.0017906,-0.0003231,-0.0054504
1.3025000,1.3025000,1.3025000,-0.0017698,0.0006881,-0.0937004,-0.0017698,-0.0003127,-0.0053944
1.3050000,1.3050000,1.3050000,-0.0017493,0.0006841,-0.0931588,-0.0017493,-0.0003025,-0.0053391
1.3075000,1.3075000,1.3075000,-0.0017290,0.0006801,-0.0926215,-0.0017290,-0.0002925,-0.0052845
1.3100000,1.3100000,1.3100000,-0.0017090,0.0006762,-0.0920883,-0.0017090,-0.0002826,-0.0052306
1.3125000,1.3125000,1.3125000,-0.0016893,0.0006723,-0.0915592,-0.0016893,-0.0002729,-0.0051774
1.3150000,1.3150000,1.3150000,-0.0016699,0.0006684,-0.0910341,-0.0016699,-0.0002634,-0.0051249
1.3175000,1.3175000,1.3175000,-0.0016507,0.0006646,-0.0905131,-0.0016507,-0.0002540,-0.0050730
1.3200000,1.3200000,1.3200000,-0.0016318,0.0006608,-0.0899960,-0.0016318,-0.0002448,-0.0050218
1.3225000,1.3225000,1.3225000,-0.0016132,0.0006570,-0.0894829,-0.0016132,-0.0002358,-0.0049712
1.3250000,1.3250000,1.3250000,-0.0015947,0.0006533,-0.0889736,-0.0015947,-0.0002269,-0.0049213
