# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,26840231577634312192.0000000
0.0150000,0.0150000,0.0150000,208133461881412544.0000000
0.0200000,0.0200000,0.0200000,6613067176609133.0000000
0.0250000,0.0250000,0.0250000,455279844519355.5000000
0.0300000,0.0300000,0.0300000,51125071072660.5078125
0.0350000,0.0350000,0.0350000,8047326040479.5615234
0.0400000,0.0400000,0.0400000,1621941232272.0615234
0.0450000,0.0450000,0.0450000,394859724952.3341675
0.0500000,0.0500000,0.0500000,111571642371.3168640
0.0550000,0.0550000,0.0550000,35569494703.2086639
0.0600000,0.0600000,0.0600000,12526140788.0449429
0.0650000,0.0650000,0.0650000,4796138051.4901972
0.0700000,0.0700000,0.0700000,1972067473.5041642
0.0750000,0.0750000,0.0750000,862399051.4954445
0.0800000,0.0800000,0.0800000,398004602.9876916
0.0850000,0.0850000,0.0850000,192626752.3561274
0.0900000,0.0900000,0.0900000,97260135.9501655
0.0950000,0.0950000,0.0950000,51010167.0302323
0.1000000,0.1000000,0.1000000,27687425.0623683
0.1050000,0.1050000,0.1050000,15503628.8865521
0.1100000,0.1100000,0.1100000,8930968.4475768
0.1150000,0.1150000,0.1150000,5277097.9692852
0.1200000,0.1200000,0.1200000,3192697.9037401
0.1250000,0.1250000,0.1250000,1973879.2868828
0.1300000,0.1300000,0.1300000,1244793.8853557
0.1350000,0.1350000,0.1350000,799417.1734048
0.1400000,0.1400000,0.1400000,522033.3556933
0.1450000,0.1450000,0.1450000,346162.9458330
0.1500000,0.1500000,0.1500000,232800.4159523
0.1550000,0.1550000,0.1550000,158606.5447647
0.1600000,0.1600000,0.1600000,109358.2481500
0.1650000,0.1650000,0.1650000,76238.6383995
0.1700000,0.1700000,0.1700000,53694.3622770
0.1750000,0.1750000,0.1750000,38175.2190347
0.1800000,0.1800000,0.1800000,27379.8713947
0.1850000,0.1850000,0.1850000,19797.0531657
0.1900000,0.1900000,0.1900000,14422.2211326
0.1950000,0.1950000,0.1950000,10580.0306655
0.2000000,0.2000000,0.2000000,7811.6001820
0.2050000,0.2050000,0.2050000,5802.0036289
0.2100000,0.2100000,0.2100000,4333.0749374
0.2150000,0.2150000,0.2150000,3252.3400710
0.2200000,0.2200000,0.2200000,2452.3472144
0.2250000,0.2250000,0.2250000,1856.7764810
0.2300000,0.2300000,0.2300000,1423.0458299
0.2350000,0.2350000,0.2350000,1087.4661063
0.2400000,0.2400000,0.2400000,833.7770039
0.2450000,0.2450000,0.2450000,641.1442410
0.2500000,0.2500000,0.2500000,494.2796783
0.2550000,0.2550000,0.2550000,381.8993585
0.2600000,0.2600000,0.2600000,295.6244054
0.2650000,0.2650000,0.2650000,229.1950573
0.2700000,0.2700000,0.2700000,177.9063243
0.2750000,0.2750000,0.2750000,138.2016677
0.2800000,0.2800000,0.2800000,107.3795883
0.2850000,0.2850000,0.2850000,83.3802514
0.2900000,0.2900000,0.2900000,64.6308131
0.2950000,0.2950000,0.2950000,49.9333182
0.3000000,0.3000000,0.3000000,38.3766819
0.3050000,0.3050000,0.3050000,29.2611818
0.3100000,0.3100000,0.3100000,22.0407927
0.3150000,0.3150000,0.3150000,16.2906150
0.3200000,0.3200000,0.3200000,11.6900532
0.3250000,0.3250000,0.3250000,8.0045775
0.3300000,0.3300000,0.3300000,5.0612831
0.3350000,0.3350000,0.3350000,2.7260857
0.3400000,0.3400000,0.3400000,0.8888766
0.3450000,0.3450000,0.3450000,-0.5437321
0.3500000,0.3500000,0.3500000,-1.6512272
0.3550000,0.3550000,0.3550000,-2.5002676
0.3600000,0.3600000,0.3600000,-3.1453546
0.3650000,0.3650000,0.3650000,-3.6295015
0.3700000,0.3700000,0.3700000,-3.9851793
0.3750000,0.3750000,0.3750000,-4.2359846
0.3800000,0.3800000,0.3800000,-4.3991199
0.3850000,0.3850000,0.3850000,-4.4880243
0.3900000,0.3900000,0.3900000,-4.5143088
0.3950000,0.3950000,0.3950000,-4.4886895
0.4000000,0.4000000,0.4000000,-4.4211711
0.4050000,0.4050000,0.4050000,-4.3208964
0.4100000,0.4100000,0.4100000,-4.1959546
0.4150000,0.4150000,0.4150000,-4.0532748
0.4200000,0.4200000,0.4200000,-3.8986260
0.4250000,0.4250000,0.4250000,-3.7366945
0.4300000,0.4300000,0.4300000,-3.5712058
0.4350000,0.4350000,0.4350000,-3.4050636
0.4400000,0.4400000,0.4400000,-3.2404863
