# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol],UMincline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1126411698238165.2500000,1126411698238165.2500000
0.0050000,0.0050000,0.0050000,77600640476806.8906250,77600640476806.8906250
0.0100000,0.0100000,0.0100000,8680090865694.0976562,8680090865694.0976562
0.0150000,0.0150000,0.0150000,1359584116088.3835449,1359584116088.3835449
0.0200000,0.0200000,0.0200000,272699079103.8442688,272699079103.8442688
0.0250000,0.0250000,0.0250000,66091559728.6488647,66091559728.6488647
0.0300000,0.0300000,0.0300000,18599981633.8365517,18599981633.8365517
0.0350000,0.0350000,0.0350000,5907878805.3091793,5907878805.3091793
0.0400000,0.0400000,0.0400000,2073859115.9112813,2073859115.9112813
0.0450000,0.0450000,0.0450000,791849464.2834940,791849464.2834940
0.0500000,0.0500000,0.0500000,324855625.4748908,324855625.4748908
0.0550000,0.0550000,0.0550000,141832980.9776876,141832980.9776876
0.0600000,0.0600000,0.0600000,65418036.8871660,65418036.8871660
0.0650000,0.0650000,0.0650000,31698326.8385696,31698326.8385696
0.0700000,0.0700000,0.0700000,16072367.1882465,16072367.1882465
0.0750000,0.0750000,0.0750000,8506467.3091731,8506467.3091731
0.0800000,0.0800000,0.0800000,4693772.0266903,4693772.0266903
0.0850000,0.0850000,0.0850000,2699636.8922093,2699636.8922093
0.0900000,0.0900000,0.0900000,1618983.0483751,1618983.0483751
0.0950000,0.0950000,0.0950000,1012660.8943837,1012660.8943837
0.1000000,0.1000000,0.1000000,658811.7713123,658811.7713123
0.1050000,0.1050000,0.1050000,444793.6132711,444793.6132711
0.1100000,0.1100000,0.1100000,308245.9195304,308245.9195304
0.1150000,0.1150000,0.1150000,212196.8642882,212196.8642882
0.1200000,0.1200000,0.1200000,150188.1406797,150188.1406797
0.1250000,0.1250000,0.1250000,108987.1455178,108987.1455178
0.1300000,0.1300000,0.1300000,80861.1326268,80861.1326268
0.1350000,0.1350000,0.1350000,60753.5373306,60753.5373306
0.1400000,0.1400000,0.1400000,42866.4873951,42866.4873951
0.1450000,0.1450000,0.1450000,30386.3947759,30386.3947759
0.1500000,0.1500000,0.1500000,21849.0364862,21849.0364862
0.1550000,0.1550000,0.1550000,15912.9391567,15912.9391567
0.1600000,0.1600000,0.1600000,11722.9957445,11722.9957445
0.1650000,0.1650000,0.1650000,8694.7427733,8694.7427733
0.1700000,0.1700000,0.1700000,6317.2426802,6317.2426802
0.1750000,0.1750000,0.1750000,4634.3418104,4634.3418104
0.1800000,0.1800000,0.1800000,3429.7188850,3429.7188850
0.1850000,0.1850000,0.1850000,2558.3841478,2558.3841478
0.1900000,0.1900000,0.1900000,1921.9475711,1921.9475711
0.1950000,0.1950000,0.1950000,1471.5205557,1452.8483596
