# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3320584046830686208.0000000
0.0050000,0.0050000,0.0050000,48695302050690744.0000000
0.0100000,0.0100000,0.0100000,2148244915048487.2500000
0.0150000,0.0150000,0.0150000,180648894672110.6250000
0.0200000,0.0200000,0.0200000,23209995865518.5781250
0.0250000,0.0250000,0.0250000,4024809239983.9570312
0.0300000,0.0300000,0.0300000,872611396371.5183105
0.0350000,0.0350000,0.0350000,224892269378.3286133
0.0400000,0.0400000,0.0400000,66535516386.3359299
0.0450000,0.0450000,0.0450000,22057063609.2480011
0.0500000,0.0500000,0.0500000,8086900047.1023455
0.0550000,0.0550000,0.0550000,3320763380.4455366
0.0600000,0.0600000,0.0600000,1600471231.6465948
0.0650000,0.0650000,0.0650000,803280647.1172755
0.0700000,0.0700000,0.0700000,424555006.5439976
0.0750000,0.0750000,0.0750000,224048572.8425546
0.0800000,0.0800000,0.0800000,120665059.8137958
0.0850000,0.0850000,0.0850000,67680511.3342135
0.0900000,0.0900000,0.0900000,38473073.6234609
0.0950000,0.0950000,0.0950000,22926852.3473151
0.1000000,0.1000000,0.1000000,13453036.0554881
0.1050000,0.1050000,0.1050000,8200196.2551088
0.1100000,0.1100000,0.1100000,4952507.1146661
0.1150000,0.1150000,0.1150000,3081206.3708554
0.1200000,0.1200000,0.1200000,1967335.4736125
0.1250000,0.1250000,0.1250000,1280185.7410721
0.1300000,0.1300000,0.1300000,852926.8205747
0.1350000,0.1350000,0.1350000,580872.8692985
0.1400000,0.1400000,0.1400000,403679.7554062
0.1450000,0.1450000,0.1450000,275967.2080508
0.1500000,0.1500000,0.1500000,186919.4287223
0.1550000,0.1550000,0.1550000,128404.5393960
0.1600000,0.1600000,0.1600000,89380.0688099
0.1650000,0.1650000,0.1650000,62988.1139208
0.1700000,0.1700000,0.1700000,44902.6788153
0.1750000,0.1750000,0.1750000,32354.3281280
0.1800000,0.1800000,0.1800000,23545.1111337
0.1850000,0.1850000,0.1850000,17292.1414079
0.1900000,0.1900000,0.1900000,12807.2724590
0.1950000,0.1950000,0.1950000,9558.9973891
0.2000000,0.2000000,0.2000000,7184.7351858
0.2050000,0.2050000,0.2050000,5434.4134490
0.2100000,0.2100000,0.2100000,4133.7418202
0.2150000,0.2150000,0.2150000,3160.0271827
0.2200000,0.2200000,0.2200000,2426.0714728
0.2250000,0.2250000,0.2250000,1869.3371761
0.2300000,0.2300000,0.2300000,1456.8279699
0.2350000,0.2350000,0.2350000,1131.0546664
0.2400000,0.2400000,0.2400000,880.0020085
0.2450000,0.2450000,0.2450000,685.6904889
0.2500000,0.2500000,0.2500000,534.6654969
0.2550000,0.2550000,0.2550000,416.7872481
0.2600000,0.2600000,0.2600000,324.4586208
0.2650000,0.2650000,0.2650000,252.0064537
0.2700000,0.2700000,0.2700000,195.1120362
0.2750000,0.2750000,0.2750000,150.4184514
0.2800000,0.2800000,0.2800000,115.2977077
0.2850000,0.2850000,0.2850000,87.6928009
0.2900000,0.2900000,0.2900000,65.9959269
0.2950000,0.2950000,0.2950000,48.9505298
0.3000000,0.3000000,0.3000000,35.5719478
0.3050000,0.3050000,0.3050000,25.0851686
0.3100000,0.3100000,0.3100000,16.8790842
0.3150000,0.3150000,0.3150000,10.4737599
0.3200000,0.3200000,0.3200000,5.4947496
