# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol],UMincline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,4599697835018017.0000000,4599697835018017.0000000
0.0050000,0.0050000,0.0050000,280990116084412.3437500,280990116084412.3437500
0.0100000,0.0100000,0.0100000,29125803614450.1679688,29125803614450.1679688
0.0150000,0.0150000,0.0150000,4329018467455.6782227,4329018467455.6782227
0.0200000,0.0200000,0.0200000,835707634448.8719482,835707634448.8719482
0.0250000,0.0250000,0.0250000,196728723260.3126526,196728723260.3126526
0.0300000,0.0300000,0.0300000,54110423548.1814804,54110423548.1814804
0.0350000,0.0350000,0.0350000,16871647271.9888096,16871647271.9888096
0.0400000,0.0400000,0.0400000,5832569982.2795677,5832569982.2795677
0.0450000,0.0450000,0.0450000,2198488946.9098020,2198488946.9098020
0.0500000,0.0500000,0.0500000,892028995.1336420,892028995.1336420
0.0550000,0.0550000,0.0550000,385784160.4535902,385784160.4535902
0.0600000,0.0600000,0.0600000,176539310.7129135,176539310.7129135
0.0650000,0.0650000,0.0650000,85072413.0513502,85072413.0513502
0.0700000,0.0700000,0.0700000,43088821.5151077,43088821.5151077
0.0750000,0.0750000,0.0750000,22974415.2970563,22974415.2970563
0.0800000,0.0800000,0.0800000,12494479.6695752,12494479.6695752
0.0850000,0.0850000,0.0850000,6953753.9371638,6953753.9371638
0.0900000,0.0900000,0.0900000,3993516.4744874,3993516.4744874
0.0950000,0.0950000,0.0950000,2363022.3205775,2363022.3205775
0.1000000,0.1000000,0.1000000,1438642.3129692,1438642.3129692
0.1050000,0.1050000,0.1050000,899861.8009322,899861.8009322
0.1100000,0.1100000,0.1100000,577634.3822300,577634.3822300
0.1150000,0.1150000,0.1150000,379964.3439914,379964.3439914
0.1200000,0.1200000,0.1200000,247717.2418162,247717.2418162
0.1250000,0.1250000,0.1250000,162394.5791045,162394.5791045
0.1300000,0.1300000,0.1300000,108232.0736629,108232.0736629
0.1350000,0.1350000,0.1350000,73288.8403611,73288.8403611
0.1400000,0.1400000,0.1400000,50399.5593431,50399.5593431
0.1450000,0.1450000,0.1450000,35189.9053802,35189.9053802
0.1500000,0.1500000,0.1500000,24945.7994071,24945.7994071
0.1550000,0.1550000,0.1550000,17957.3315656,17957.3315656
0.1600000,0.1600000,0.1600000,13090.0636307,13090.0636307
0.1650000,0.1650000,0.1650000,9680.8143576,9680.8143576
0.1700000,0.1700000,0.1700000,7273.8751287,7273.8751287
0.1750000,0.1750000,0.1750000,5556.9396457,5556.9396457
0.1800000,0.1800000,0.1800000,4319.6407195,4319.6407195
0.1850000,0.1850000,0.1850000,3418.6625375,3418.6625375
0.1900000,0.1900000,0.1900000,2644.1386428,2644.1386428
0.1950000,0.1950000,0.1950000,2050.0278718,2050.0278718
0.2000000,0.2000000,0.2000000,1626.9333926,1609.2725076
0.2050000,0.2050000,0.2050000,1296.2166098,1278.5557248
