# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,10710937863863014.0000000,10710937863863014.0000000
0.0050000,0.0050000,0.0050000,515304577559523.1875000,515304577559523.1875000
0.0100000,0.0100000,0.0100000,45803463385611.2109375,45803463385611.2109375
0.0150000,0.0150000,0.0150000,6115925202755.4785156,6115925202755.4785156
0.0200000,0.0200000,0.0200000,1090988830810.2659912,1090988830810.2659912
0.0250000,0.0250000,0.0250000,241713926526.2470703,241713926526.2470703
0.0300000,0.0300000,0.0300000,63367440155.2611084,63367440155.2611084
0.0350000,0.0350000,0.0350000,19003029368.3719482,19003029368.3719482
0.0400000,0.0400000,0.0400000,6360738907.6747322,6360738907.6747322
0.0450000,0.0450000,0.0450000,2333102946.2595253,2333102946.2595253
0.0500000,0.0500000,0.0500000,924624641.6975244,924624641.6975244
0.0550000,0.0550000,0.0550000,391548218.3052507,391548218.3052507
0.0600000,0.0600000,0.0600000,175607300.7903830,175607300.7903830
0.0650000,0.0650000,0.0650000,82815323.5710589,82815323.5710589
0.0700000,0.0700000,0.0700000,40824059.3787881,40824059.3787881
0.0750000,0.0750000,0.0750000,20932237.9703999,20932237.9703999
0.0800000,0.0800000,0.0800000,11117454.1778793,11117454.1778793
0.0850000,0.0850000,0.0850000,6094713.4896417,6094713.4896417
0.0900000,0.0900000,0.0900000,3438333.3441037,3438333.3441037
0.0950000,0.0950000,0.0950000,1990942.8991496,1990942.8991496
0.1000000,0.1000000,0.1000000,1180607.3351171,1180607.3351171
0.1050000,0.1050000,0.1050000,715540.3437865,715540.3437865
0.1100000,0.1100000,0.1100000,442485.0947090,442485.0947090
0.1150000,0.1150000,0.1150000,278770.1001885,278770.1001885
0.1200000,0.1200000,0.1200000,178692.3677505,178692.3677505
0.1250000,0.1250000,0.1250000,116407.5120537,116407.5120537
0.1300000,0.1300000,0.1300000,76991.3071243,76991.3071243
0.1350000,0.1350000,0.1350000,51656.1326846,51656.1326846
0.1400000,0.1400000,0.1400000,35133.0635496,35133.0635496
0.1450000,0.1450000,0.1450000,24209.0307124,24209.0307124
0.1500000,0.1500000,0.1500000,16893.3962653,16893.3962653
0.1550000,0.1550000,0.1550000,11934.4321391,11934.4321391
0.1600000,0.1600000,0.1600000,8533.9909368,8533.9909368
0.1650000,0.1650000,0.1650000,6176.4230387,6176.4230387
0.1700000,0.1700000,0.1700000,4524.4443135,4524.4443135
0.1750000,0.1750000,0.1750000,3354.8514701,3354.8514701
0.1800000,0.1800000,0.1800000,2518.3031921,2518.3031921
0.1850000,0.1850000,0.1850000,1913.8376711,1913.8376711
0.1900000,0.1900000,0.1900000,1494.7581026,1472.5322872
0.1950000,0.1950000,0.1950000,1168.7680203,1146.9053581
0.2000000,0.2000000,0.2000000,905.9210121,884.0905510
0.2050000,0.2050000,0.2050000,701.8234236,679.8538409
0.2100000,0.2100000,0.2100000,544.6066782,520.9968338
0.2150000,0.2150000,0.2150000,419.8036518,395.4966722
0.2200000,0.2200000,0.2200000,323.6558984,299.8379452
0.2250000,0.2250000,0.2250000,248.7802755,226.4890214
0.2300000,0.2300000,0.2300000,188.8738944,168.2014562
0.2350000,0.2350000,0.2350000,140.9935719,119.6769128
0.2400000,0.2400000,0.2400000,103.4893158,81.4534992
0.2450000,0.2450000,0.2450000,74.0485200,52.0782681
