# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.8250000,0.8250000,0.8250000,-0.1501394,-0.0257766,-1.3961591,-0.1501394,-0.1668799,-0.3018732
0.8275000,0.8275000,0.8275000,-0.1470180,-0.0255108,-1.3820344,-0.1470180,-0.1638770,-0.2952803
0.8300000,0.8300000,0.8300000,-0.1439719,-0.0252491,-1.3681044,-0.1439719,-0.1609430,-0.2888437
0.8325000,0.8325000,0.8325000,-0.1409993,-0.0249914,-1.3543660,-0.1409993,-0.1580760,-0.2825593
0.8350000,0.8350000,0.8350000,-0.1380981,-0.0247375,-1.3408156,-0.1380981,-0.1552742,-0.2764235
0.8375000,0.8375000,0.8375000,-0.1352663,-0.0244874,-1.3274501,-0.1352663,-0.1525360,-0.2704326
0.8400000,0.8400000,0.8400000,-0.1325022,-0.0242411,-1.3142661,-0.1325022,-0.1498595,-0.2645831
0.8425000,0.8425000,0.8425000,-0.1298040,-0.0239983,-1.3012607,-0.1298040,-0.1472432,-0.2588714
0.8450000,0.8450000,0.8450000,-0.1271698,-0.0237591,-1.2884307,-0.1271698,-0.1446855,-0.2532941
0.8475000,0.8475000,0.8475000,-0.1245979,-0.0235234,-1.2757732,-0.1245979,-0.1421847,-0.2478478
0.8500000,0.8500000,0.8500000,-0.1220868,-0.0232911,-1.2632851,-0.1220868,-0.1397396,-0.2425294
0.8525000,0.8525000,0.8525000,-0.1196348,-0.0230622,-1.2509635,-0.1196348,-0.1373485,-0.2373355
0.8550000,0.8550000,0.8550000,-0.1172403,-0.0228365,-1.2388058,-0.1172403,-0.1350100,-0.2322632
0.8575000,0.8575000,0.8575000,-0.1149019,-0.0226140,-1.2268091,-0.1149019,-0.1327229,-0.2273092
0.8600000,0.8600000,0.8600000,-0.1126179,-0.0223947,-1.2149706,-0.1126179,-0.1304857,-0.2224708
0.8625000,0.8625000,0.8625000,-0.1103871,-0.0221784,-1.2032878,-0.1103871,-0.1282971,-0.2177449
0.8650000,0.8650000,0.8650000,-0.1082080,-0.0219652,-1.1917581,-0.1082080,-0.1261560,-0.2131288
0.8675000,0.8675000,0.8675000,-0.1060792,-0.0217549,-1.1803788,-0.1060792,-0.1240611,-0.2086198
0.8700000,0.8700000,0.8700000,-0.1039995,-0.0215476,-1.1691475,-0.1039995,-0.1220111,-0.2042151
0.8725000,0.8725000,0.8725000,-0.1019675,-0.0213430,-1.1580617,-0.1019675,-0.1200050,-0.1999121
0.8750000,0.8750000,0.8750000,-0.0999820,-0.0211413,-1.1471191,-0.0999820,-0.1180417,-0.1957082
0.8775000,0.8775000,0.8775000,-0.0980419,-0.0209423,-1.1363173,-0.0980419,-0.1161200,-0.1916011
0.8800000,0.8800000,0.8800000,-0.0961459,-0.0207460,-1.1256540,-0.0961459,-0.1142389,-0.1875883
0.8825000,0.8825000,0.8825000,-0.0942928,-0.0205523,-1.1151269,-0.0942928,-0.1123974,-0.1836674
0.8850000,0.8850000,0.8850000,-0.0924817,-0.0203612,-1.1047338,-0.0924817,-0.1105944,-0.1798361
0.8875000,0.8875000,0.8875000,-0.0907114,-0.0201727,-1.0944726,-0.0907114,-0.1088291,-0.1760922
0.8900000,0.8900000,0.8900000,-0.0889808,-0.0199866,-1.0843411,-0.0889808,-0.1071005,-0.1724336
0.8925000,0.8925000,0.8925000,-0.0872890,-0.0198030,-1.0743372,-0.0872890,-0.1054076,-0.1688580
0.8950000,0.8950000,0.8950000,-0.0856349,-0.0196218,-1.0644589,-0.0856349,-0.1037496,-0.1653635
0.8975000,0.8975000,0.8975000,-0.0840176,-0.0194430,-1.0547043,-0.0840176,-0.1021256,-0.1619480
0.9000000,0.9000000,0.9000000,-0.0824362,-0.0192664,-1.0450712,-0.0824362,-0.1005348,-0.1586095
0.9025000,0.9025000,0.9025000,-0.0808898,-0.0190922,-1.0355578,-0.0808898,-0.0989764,-0.1553462
0.9050000,0.9050000,0.9050000,-0.0793774,-0.0189202,-1.0261622,-0.0793774,-0.0974495,-0.1521562
0.9075000,0.9075000,0.9075000,-0.0778982,-0.0187503,-1.0168826,-0.0778982,-0.0959534,-0.1490377
0.9100000,0.9100000,0.9100000,-0.0764515,-0.0185827,-1.0077171,-0.0764515,-0.0944875,-0.1459889
0.9125000,0.9125000,0.9125000,-0.0750363,-0.0184171,-0.9986639,-0.0750363,-0.0930508,-0.1430081
0.9150000,0.9150000,0.9150000,-0.0736519,-0.0182536,-0.9897213,-0.0736519,-0.0916428,-0.1400936
0.9175000,0.9175000,0.9175000,-0.0722975,-0.0180922,-0.9808876,-0.0722975,-0.0902627,-0.1372439
0.9200000,0.9200000,0.9200000,-0.0709724,-0.0179328,-0.9721611,-0.0709724,-0.0889099,-0.1344573
0.9225000,0.9225000,0.9225000,-0.0696759,-0.0177753,-0.9635401,-0.0696759,-0.0875837,-0.1317322
0.9250000,0.9250000,0.9250000,-0.0684072,-0.0176198,-0.9550230,-0.0684072,-0.0862835,-0.1290673
0.9275000,0.9275000,0.9275000,-0.0671657,-0.0174662,-0.9466082,-0.0671657,-0.0850086,-0.1264610
0.9300000,0.9300000,0.9300000,-0.0659507,-0.0173145,-0.9382942,-0.0659507,-0.0837586,-0.1239118
0.9325000,0.9325000,0.9325000,-0.0647615,-0.0171647,-0.9300794,-0.0647615,-0.0825327,-0.1214185
0.9350000,0.9350000,0.9350000,-0.0635976,-0.0170166,-0.9219623,-0.0635976,-0.0813305,-0.1189796
0.9375000,0.9375000,0.9375000,-0.0624582,-0.0168703,-0.9139415,-0.0624582,-0.0801514,-0.1165939
0.9400000,0.9400000,0.9400000,-0.0613429,-0.0167258,-0.9060154,-0.0613429,-0.0789948,-0.1142600
0.9425000,0.9425000,0.9425000,-0.0602510,-0.0165831,-0.8981827,-0.0602510,-0.0778602,-0.1119768
0.9450000,0.9450000,0.9450000,-0.0591820,-0.0164420,-0.8904420,-0.0591820,-0.0767472,-0.1097429
0.9475000,0.9475000,0.9475000,-0.0581353,-0.0163026,-0.8827919,-0.0581353,-0.0756551,-0.1075573
0.9500000,0.9500000,0.9500000,-0.0571104,-0.0161648,-0.8752310,-0.0571104,-0.0745836,-0.1054187
0.9525000,0.9525000,0.9525000,-0.0561068,-0.0160287,-0.8677580,-0.0561068,-0.0735322,-0.1033261
0.9550000,0.9550000,0.9550000,-0.0551239,-0.0158942,-0.8603716,-0.0551239,-0.0725004,-0.1012783
0.9575000,0.9575000,0.9575000,-0.0541613,-0.0157612,-0.8530707,-0.0541613,-0.0714878,-0.0992743
0.9600000,0.9600000,0.9600000,-0.0532184,-0.0156298,-0.8458537,-0.0532184,-0.0704938,-0.0973131
0.9625000,0.9625000,0.9625000,-0.0522949,-0.0154999,-0.8387197,-0.0522949,-0.0695183,-0.0953936
0.9650000,0.9650000,0.9650000,-0.0513903,-0.0153715,-0.8316673,-0.0513903,-0.0685606,-0.0935148
0.9675000,0.9675000,0.9675000,-0.0505040,-0.0152446,-0.8246954,-0.0505040,-0.0676204,-0.0916759
0.9700000,0.9700000,0.9700000,-0.0496358,-0.0151191,-0.8178028,-0.0496358,-0.0666974,-0.0898758
0.9725000,0.9725000,0.9725000,-0.0487852,-0.0149950,-0.8109883,-0.0487852,-0.0657911,-0.0881136
0.9750000,0.9750000,0.9750000,-0.0479517,-0.0148724,-0.8042509,-0.0479517,-0.0649011,-0.0863886
0.9775000,0.9775000,0.9775000,-0.0471349,-0.0147512,-0.7975894,-0.0471349,-0.0640272,-0.0846997
0.9800000,0.9800000,0.9800000,-0.0463346,-0.0146313,-0.7910027,-0.0463346,-0.0631689,-0.0830462
0.9825000,0.9825000,0.9825000,-0.0455502,-0.0145127,-0.7844898,-0.0455502,-0.0623259,-0.0814272
0.9850000,0.9850000,0.9850000,-0.0447815,-0.0143955,-0.7780496,-0.0447815,-0.0614980,-0.0798419
0.9875000,0.9875000,0.9875000,-0.0440281,-0.0142796,-0.7716811,-0.0440281,-0.0606846,-0.0782897
0.9900000,0.9900000,0.9900000,-0.0432896,-0.0141650,-0.7653833,-0.0432896,-0.0598857,-0.0767696
0.9925000,0.9925000,0.9925000,-0.0425656,-0.0140516,-0.7591551,-0.0425656,-0.0591007,-0.0752810
0.9950000,0.9950000,0.9950000,-0.0418560,-0.0139395,-0.7529957,-0.0418560,-0.0583295,-0.0738231
0.9975000,0.9975000,0.9975000,-0.0411602,-0.0138287,-0.7469040,-0.0411602,-0.0575717,-0.0723952
1.0000000,1.0000000,1.0000000,-0.0404781,-0.0137190,-0.7408790,-0.0404781,-0.0568271,-0.0709967
1.0025000,1.0025000,1.0025000,-0.0398093,-0.0136106,-0.7349200,-0.0398093,-0.0560954,-0.0696269
1.0050000,1.0050000,1.0050000,-0.0391535,-0.0135033,-0.7290259,-0.0391535,-0.0553762,-0.0682851
1.0075000,1.0075000,1.0075000,-0.0385104,-0.0133971,-0.7231958,-0.0385104,-0.0546694,-0.0669707
1.0100000,1.0100000,1.0100000,-0.0378798,-0.0132922,-0.7174290,-0.0378798,-0.0539747,-0.0656831
1.0125000,1.0125000,1.0125000,-0.0372613,-0.0131883,-0.7117244,-0.0372613,-0.0532918,-0.0644217
1.0150000,1.0150000,1.0150000,-0.0366547,-0.0130856,-0.7060812,-0.0366547,-0.0526205,-0.0631858
1.0175000,1.0175000,1.0175000,-0.0360598,-0.0129839,-0.7004987,-0.0360598,-0.0519605,-0.0619750
1.0200000,1.0200000,1.0200000,-0.0354762,-0.0128834,-0.6949760,-0.0354762,-0.0513116,-0.0607886
1.0225000,1.0225000,1.0225000,-0.0349037,-0.0127839,-0.6895122,-0.0349037,-0.0506736,-0.0596261
1.0250000,1.0250000,1.0250000,-0.0343421,-0.0126855,-0.6841066,-0.0343421,-0.0500462,-0.0584869
1.0275000,1.0275000,1.0275000,-0.0337912,-0.0125881,-0.6787583,-0.0337912,-0.0494293,-0.0573706
1.0300000,1.0300000,1.0300000,-0.0332506,-0.0124917,-0.6734667,-0.0332506,-0.0488226,-0.0562767
1.0325000,1.0325000,1.0325000,-0.0327203,-0.0123963,-0.6682309,-0.0327203,-0.0482258,-0.0552046
1.0350000,1.0350000,1.0350000,-0.0321999,-0.0123019,-0.6630503,-0.0321999,-0.0476390,-0.0541539
1.0375000,1.0375000,1.0375000,-0.0316892,-0.0122086,-0.6579240,-0.0316892,-0.0470617,-0.0531241
1.0400000,1.0400000,1.0400000,-0.0311881,-0.0121161,-0.6528513,-0.0311881,-0.0464938,-0.0521147
1.0425000,1.0425000,1.0425000,-0.0306964,-0.0120247,-0.6478316,-0.0306964,-0.0459352,-0.0511253
1.0450000,1.0450000,1.0450000,-0.0302137,-0.0119341,-0.6428641,-0.0302137,-0.0453856,-0.0501554
1.0475000,1.0475000,1.0475000,-0.0297400,-0.0118446,-0.6379481,-0.0297400,-0.0448448,-0.0492047
1.0500000,1.0500000,1.0500000,-0.0292750,-0.0117559,-0.6330830,-0.0292750,-0.0443128,-0.0482726
1.0525000,1.0525000,1.0525000,-0.0288186,-0.0116681,-0.6282682,-0.0288186,-0.0437893,-0.0473589
1.0550000,1.0550000,1.0550000,-0.0283706,-0.0115812,-0.6235028,-0.0283706,-0.0432741,-0.0464631
1.0575000,1.0575000,1.0575000,-0.0279307,-0.0114952,-0.6187864,-0.0279307,-0.0427671,-0.0455848
1.0600000,1.0600000,1.0600000,-0.0274989,-0.0114101,-0.6141182,-0.0274989,-0.0422681,-0.0447237
1.0625000,1.0625000,1.0625000,-0.0270750,-0.0113258,-0.6094976,-0.0270750,-0.0417770,-0.0438793
1.0650000,1.0650000,1.0650000,-0.0266587,-0.0112424,-0.6049241,-0.0266587,-0.0412936,-0.0430513
1.0675000,1.0675000,1.0675000,-0.0262500,-0.0111598,-0.6003969,-0.0262500,-0.0408178,-0.0422394
1.0700000,1.0700000,1.0700000,-0.0258487,-0.0110781,-0.5959156,-0.0258487,-0.0403494,-0.0414432
1.0725000,1.0725000,1.0725000,-0.0254546,-0.0109971,-0.5914795,-0.0254546,-0.0398883,-0.0406624
1.0750000,1.0750000,1.0750000,-0.0250675,-0.0109170,-0.5870881,-0.0250675,-0.0394343,-0.0398966
1.0775000,1.0775000,1.0775000,-0.0246874,-0.0108376,-0.5827407,-0.0246874,-0.0389873,-0.0391456
1.0800000,1.0800000,1.0800000,-0.0243141,-0.0107591,-0.5784369,-0.0243141,-0.0385472,-0.0384090
1.0825000,1.0825000,1.0825000,-0.0239474,-0.0106813,-0.5741760,-0.0239474,-0.0381138,-0.0376865
1.0850000,1.0850000,1.0850000,-0.0235872,-0.0106043,-0.5699576,-0.0235872,-0.0376870,-0.0369779
1.0875000,1.0875000,1.0875000,-0.0232334,-0.0105280,-0.5657810,-0.0232334,-0.0372667,-0.0362827
1.0900000,1.0900000,1.0900000,-0.0228859,-0.0104525,-0.5616458,-0.0228859,-0.0368528,-0.0356009
1.0925000,1.0925000,1.0925000,-0.0225444,-0.0103777,-0.5575514,-0.0225444,-0.0364451,-0.0349320
1.0950000,1.0950000,1.0950000,-0.0222090,-0.0103036,-0.5534974,-0.0222090,-0.0360435,-0.0342757
1.0975000,1.0975000,1.0975000,-0.0218794,-0.0102303,-0.5494832,-0.0218794,-0.0356480,-0.0336320
1.1000000,1.1000000,1.1000000,-0.0215556,-0.0101576,-0.5455084,-0.0215556,-0.0352583,-0.0330004
1.1025000,1.1025000,1.1025000,-0.0212375,-0.0100857,-0.5415723,-0.0212375,-0.0348745,-0.0323807
1.1050000,1.1050000,1.1050000,-0.0209248,-0.0100145,-0.5376747,-0.0209248,-0.0344963,-0.0317727
1.1075000,1.1075000,1.1075000,-0.0206176,-0.0099439,-0.5338149,-0.0206176,-0.0341237,-0.0311761
1.1100000,1.1100000,1.1100000,-0.0203157,-0.0098740,-0.5299926,-0.0203157,-0.0337566,-0.0305908
1.1125000,1.1125000,1.1125000,-0.0200190,-0.0098048,-0.5262072,-0.0200190,-0.0333949,-0.0300164
1.1150000,1.1150000,1.1150000,-0.0197274,-0.0097362,-0.5224584,-0.0197274,-0.0330384,-0.0294527
1.1175000,1.1175000,1.1175000,-0.0194408,-0.0096683,-0.5187456,-0.0194408,-0.0326871,-0.0288996
1.1200000,1.1200000,1.1200000,-0.0191590,-0.0096010,-0.5150684,-0.0191590,-0.0323410,-0.0283568
1.1225000,1.1225000,1.1225000,-0.0188821,-0.0095344,-0.5114265,-0.0188821,-0.0319998,-0.0278241
1.1250000,1.1250000,1.1250000,-0.0186099,-0.0094683,-0.5078193,-0.0186099,-0.0316635,-0.0273013
1.1275000,1.1275000,1.1275000,-0.0183424,-0.0094029,-0.5042464,-0.0183424,-0.0313321,-0.0267882
1.1300000,1.1300000,1.1300000,-0.0180793,-0.0093382,-0.5007075,-0.0180793,-0.0310054,-0.0262845
1.1325000,1.1325000,1.1325000,-0.0178207,-0.0092740,-0.4972021,-0.0178207,-0.0306833,-0.0257902
1.1350000,1.1350000,1.1350000,-0.0175664,-0.0092104,-0.4937299,-0.0175664,-0.0303659,-0.0253050
1.1375000,1.1375000,1.1375000,-0.0173164,-0.0091474,-0.4902904,-0.0173164,-0.0300529,-0.0248288
1.1400000,1.1400000,1.1400000,-0.0170706,-0.0090850,-0.4868832,-0.0170706,-0.0297443,-0.0243613
1.1425000,1.1425000,1.1425000,-0.0168289,-0.0090231,-0.4835080,-0.0168289,-0.0294400,-0.0239023
1.1450000,1.1450000,1.1450000,-0.0165912,-0.0089619,-0.4801643,-0.0165912,-0.0291401,-0.0234518
1.1475000,1.1475000,1.1475000,-0.0163575,-0.0089011,-0.4768519,-0.0163575,-0.0288442,-0.0230095
1.1500000,1.1500000,1.1500000,-0.0161276,-0.0088410,-0.4735703,-0.0161276,-0.0285526,-0.0225753
1.1525000,1.1525000,1.1525000,-0.0159016,-0.0087814,-0.4703191,-0.0159016,-0.0282649,-0.0221491
1.1550000,1.1550000,1.1550000,-0.0156792,-0.0087223,-0.4670981,-0.0156792,-0.0279812,-0.0217305
1.1575000,1.1575000,1.1575000,-0.0154606,-0.0086638,-0.4639068,-0.0154606,-0.0277014,-0.0213196
1.1600000,1.1600000,1.1600000,-0.0152455,-0.0086058,-0.4607450,-0.0152455,-0.0274255,-0.0209162
1.1625000,1.1625000,1.1625000,-0.0150339,-0.0085483,-0.4576122,-0.0150339,-0.0271533,-0.0205200
1.1650000,1.1650000,1.1650000,-0.0148258,-0.0084914,-0.4545081,-0.0148258,-0.0268848,-0.0201311
1.1675000,1.1675000,1.1675000,-0.0146211,-0.0084349,-0.4514325,-0.0146211,-0.0266200,-0.0197491
1.1700000,1.1700000,1.1700000,-0.0144197,-0.0083790,-0.4483849,-0.0144197,-0.0263587,-0.0193740
1.1725000,1.1725000,1.1725000,-0.0142215,-0.0083236,-0.4453651,-0.0142215,-0.0261010,-0.0190057
1.1750000,1.1750000,1.1750000,-0.0140266,-0.0082686,-0.4423727,-0.0140266,-0.0258467,-0.0186440
1.1775000,1.1775000,1.1775000,-0.0138348,-0.0082142,-0.4394074,-0.0138348,-0.0255959,-0.0182888
1.1800000,1.1800000,1.1800000,-0.0136461,-0.0081602,-0.4364689,-0.0136461,-0.0253483,-0.0179400
1.1825000,1.1825000,1.1825000,-0.0134604,-0.0081067,-0.4335569,-0.0134604,-0.0251041,-0.0175974
1.1850000,1.1850000,1.1850000,-0.0132777,-0.0080537,-0.4306711,-0.0132777,-0.0248631,-0.0172610
1.1875000,1.1875000,1.1875000,-0.0130979,-0.0080012,-0.4278112,-0.0130979,-0.0246253,-0.0169305
1.1900000,1.1900000,1.1900000,-0.0129209,-0.0079491,-0.4249769,-0.0129209,-0.0243906,-0.0166059
1.1925000,1.1925000,1.1925000,-0.0127468,-0.0078975,-0.4221679,-0.0127468,-0.0241590,-0.0162872
1.1950000,1.1950000,1.1950000,-0.0125754,-0.0078463,-0.4193839,-0.0125754,-0.0239304,-0.0159740
1.1975000,1.1975000,1.1975000,-0.0124068,-0.0077955,-0.4166247,-0.0124068,-0.0237048,-0.0156665
1.2000000,1.2000000,1.2000000,-0.0122408,-0.0077453,-0.4138900,-0.0122408,-0.0234821,-0.0153644
1.2025000,1.2025000,1.2025000,-0.0120774,-0.0076954,-0.4111794,-0.0120774,-0.0232623,-0.0150676
1.2050000,1.2050000,1.2050000,-0.0119166,-0.0076460,-0.4084928,-0.0119166,-0.0230453,-0.0147761
1.2075000,1.2075000,1.2075000,-0.0117583,-0.0075970,-0.4058298,-0.0117583,-0.0228311,-0.0144897
1.2100000,1.2100000,1.2100000,-0.0116024,-0.0075484,-0.4031902,-0.0116024,-0.0226197,-0.0142084
1.2125000,1.2125000,1.2125000,-0.0114490,-0.0075003,-0.4005738,-0.0114490,-0.0224110,-0.0139320
1.2150000,1.2150000,1.2150000,-0.0112980,-0.0074525,-0.3979802,-0.0112980,-0.0222049,-0.0136605
1.2175000,1.2175000,1.2175000,-0.0111493,-0.0074052,-0.3954093,-0.0111493,-0.0220014,-0.0133938
1.2200000,1.2200000,1.2200000,-0.0110029,-0.0073583,-0.3928607,-0.0110029,-0.0218006,-0.0131317
1.2225000,1.2225000,1.2225000,-0.0108588,-0.0073118,-0.3903343,-0.0108588,-0.0216022,-0.0128742
1.2250000,1.2250000,1.2250000,-0.0107169,-0.0072656,-0.3878297,-0.0107169,-0.0214063,-0.0126212
1.2275000,1.2275000,1.2275000,-0.0105772,-0.0072199,-0.3853468,-0.0105772,-0.0212129,-0.0123727
1.2300000,1.2300000,1.2300000,-0.0104396,-0.0071746,-0.3828854,-0.0104396,-0.0210219,-0.0121285
1.2325000,1.2325000,1.2325000,-0.0103041,-0.0071296,-0.3804451,-0.0103041,-0.0208333,-0.0118885
1.2350000,1.2350000,1.2350000,-0.0101707,-0.0070850,-0.3780257,-0.0101707,-0.0206470,-0.0116527
1.2375000,1.2375000,1.2375000,-0.0100393,-0.0070408,-0.3756271,-0.0100393,-0.0204630,-0.0114211
1.2400000,1.2400000,1.2400000,-0.0099100,-0.0069970,-0.3732489,-0.0099100,-0.0202813,-0.0111934
1.2425000,1.2425000,1.2425000,-0.0097825,-0.0069535,-0.3708911,-0.0097825,-0.0201018,-0.0109697
1.2450000,1.2450000,1.2450000,-0.0096570,-0.0069104,-0.3685533,-0.0096570,-0.0199245,-0.0107499
1.2475000,1.2475000,1.2475000,-0.0095334,-0.0068676,-0.3662353,-0.0095334,-0.0197494,-0.0105339
1.2500000,1.2500000,1.2500000,-0.0094117,-0.0068252,-0.3639370,-0.0094117,-0.0195764,-0.0103216
1.2525000,1.2525000,1.2525000,-0.0092917,-0.0067832,-0.3616580,-0.0092917,-0.0194055,-0.0101130
1.2550000,1.2550000,1.2550000,-0.0091736,-0.0067415,-0.3593983,-0.0091736,-0.0192367,-0.0099079
1.2575000,1.2575000,1.2575000,-0.0090572,-0.0067002,-0.3571577,-0.0090572,-0.0190699,-0.0097065
1.2600000,1.2600000,1.2600000,-0.0089426,-0.0066592,-0.3549358,-0.0089426,-0.0189051,-0.0095084
1.2625000,1.2625000,1.2625000,-0.0088297,-0.0066185,-0.3527325,-0.0088297,-0.0187422,-0.0093138
1.2650000,1.2650000,1.2650000,-0.0087184,-0.0065781,-0.3505476,-0.0087184,-0.0185814,-0.0091226
1.2675000,1.2675000,1.2675000,-0.0086088,-0.0065381,-0.3483810,-0.0086088,-0.0184224,-0.0089346
1.2700000,1.2700000,1.2700000,-0.0085008,-0.0064985,-0.3462324,-0.0085008,-0.0182653,-0.0087498
1.2725000,1.2725000,1.2725000,-0.0083944,-0.0064591,-0.3441016,-0.0083944,-0.0181101,-0.0085682
1.2750000,1.2750000,1.2750000,-0.0082896,-0.0064201,-0.3419885,-0.0082896,-0.0179567,-0.0083898
1.2775000,1.2775000,1.2775000,-0.0081863,-0.0063814,-0.3398928,-0.0081863,-0.0178051,-0.0082143
1.2800000,1.2800000,1.2800000,-0.0080845,-0.0063429,-0.3378144,-0.0080845,-0.0176553,-0.0080419
1.2825000,1.2825000,1.2825000,-0.0079842,-0.0063049,-0.3357531,-0.0079842,-0.0175072,-0.0078724
1.2850000,1.2850000,1.2850000,-0.0078854,-0.0062671,-0.3337088,-0.0078854,-0.0173608,-0.0077058
1.2875000,1.2875000,1.2875000,-0.0077880,-0.0062296,-0.3316811,-0.0077880,-0.0172162,-0.0075421
1.2900000,1.2900000,1.2900000,-0.0076920,-0.0061924,-0.3296701,-0.0076920,-0.0170732,-0.0073811
1.2925000,1.2925000,1.2925000,-0.0075974,-0.0061555,-0.3276755,-0.0075974,-0.0169319,-0.0072229
1.2950000,1.2950000,1.2950000,-0.0075042,-0.0061189,-0.3256971,-0.0075042,-0.0167922,-0.0070673
1.2975000,1.2975000,1.2975000,-0.0074123,-0.0060826,-0.3237348,-0.0074123,-0.0166541,-0.0069144
1.3000000,1.3000000,1.3000000,-0.0073217,-0.0060466,-0.3217884,-0.0073217,-0.0165175,-0.0067641
1.3025000,1.3025000,1.3025000,-0.0072325,-0.0060109,-0.3198577,-0.0072325,-0.0163826,-0.0066164
1.3050000,1.3050000,1.3050000,-0.0071445,-0.0059755,-0.3179426,-0.0071445,-0.0162491,-0.0064711
1.3075000,1.3075000,1.3075000,-0.0070578,-0.0059403,-0.3160430,-0.0070578,-0.0161172,-0.0063283
1.3100000,1.3100000,1.3100000,-0.0069723,-0.0059054,-0.3141586,-0.0069723,-0.0159868,-0.0061879
1.3125000,1.3125000,1.3125000,-0.0068880,-0.0058708,-0.3122893,-0.0068880,-0.0158578,-0.0060499
1.3150000,1.3150000,1.3150000,-0.0068049,-0.0058365,-0.3104350,-0.0068049,-0.0157303,-0.0059143
1.3175000,1.3175000,1.3175000,-0.0067230,-0.0058024,-0.3085955,-0.0067230,-0.0156042,-0.0057809
1.3200000,1.3200000,1.3200000,-0.0066423,-0.0057686,-0.3067706,-0.0066423,-0.0154795,-0.0056497
1.3225000,1.3225000,1.3225000,-0.0065626,-0.0057351,-0.3049603,-0.0065626,-0.0153562,-0.0055208
1.3250000,1.3250000,1.3250000,-0.0064842,-0.0057018,-0.3031643,-0.0064842,-0.0152342,-0.0053941
1.3275000,1.3275000,1.3275000,-0.0064068,-0.0056688,-0.3013826,-0.0064068,-0.0151136,-0.0052695
1.3300000,1.3300000,1.3300000,-0.0063305,-0.0056361,-0.2996149,-0.0063305,-0.0149944,-0.0051470
1.3325000,1.3325000,1.3325000,-0.0062552,-0.0056036,-0.2978612,-0.0062552,-0.0148764,-0.0050265
1.3350000,1.3350000,1.3350000,-0.0061810,-0.0055713,-0.2961213,-0.0061810,-0.0147597,-0.0049081
1.3375000,1.3375000,1.3375000,-0.0061079,-0.0055393,-0.2943950,-0.0061079,-0.0146444,-0.0047916
1.3400000,1.3400000,1.3400000,-0.0060358,-0.0055076,-0.2926823,-0.0060358,-0.0145302,-0.0046771
1.3425000,1.3425000,1.3425000,-0.0059646,-0.0054761,-0.2909829,-0.0059646,-0.0144173,-0.0045646
1.3450000,1.3450000,1.3450000,-0.0058945,-0.0054448,-0.2892969,-0.0058945,-0.0143057,-0.0044539
1.3475000,1.3475000,1.3475000,-0.0058253,-0.0054138,-0.2876240,-0.0058253,-0.0141952,-0.0043451
1.3500000,1.3500000,1.3500000,-0.0057571,-0.0053830,-0.2859640,-0.0057571,-0.0140859,-0.0042381
1.3525000,1.3525000,1.3525000,-0.0056898,-0.0053524,-0.2843170,-0.0056898,-0.0139778,-0.0041329
1.3550000,1.3550000,1.3550000,-0.0056234,-0.0053221,-0.2826827,-0.0056234,-0.0138708,-0.0040295
1.3575000,1.3575000,1.3575000,-0.0055579,-0.0052920,-0.2810610,-0.0055579,-0.0137650,-0.0039278
1.3600000,1.3600000,1.3600000,-0.0054934,-0.0052621,-0.2794519,-0.0054934,-0.0136604,-0.0038277
1.3625000,1.3625000,1.3625000,-0.0054297,-0.0052325,-0.2778551,-0.0054297,-0.0135568,-0.0037294
1.3650000,1.3650000,1.3650000,-0.0053669,-0.0052031,-0.2762706,-0.0053669,-0.0134543,-0.0036327
1.3675000,1.3675000,1.3675000,-0.0053049,-0.0051739,-0.2746982,-0.0053049,-0.0133529,-0.0035377
1.3700000,1.3700000,1.3700000,-0.0052438,-0.0051449,-0.2731379,-0.0052438,-0.0132526,-0.0034442
1.3725000,1.3725000,1.3725000,-0.0051835,-0.0051162,-0.2715894,-0.0051835,-0.0131533,-0.0033523
1.3750000,1.3750000,1.3750000,-0.0051240,-0.0050876,-0.2700528,-0.0051240,-0.0130550,-0.0032619
1.3775000,1.3775000,1.3775000,-0.0050653,-0.0050593,-0.2685278,-0.0050653,-0.0129578,-0.0031730
1.3800000,1.3800000,1.3800000,-0.0050074,-0.0050312,-0.2670145,-0.0050074,-0.0128616,-0.0030856
1.3825000,1.3825000,1.3825000,-0.0049503,-0.0050033,-0.2655125,-0.0049503,-0.0127664,-0.0029997
1.3850000,1.3850000,1.3850000,-0.0048939,-0.0049756,-0.2640220,-0.0048939,-0.0126721,-0.0029152
1.3875000,1.3875000,1.3875000,-0.0048383,-0.0049481,-0.2625426,-0.0048383,-0.0125789,-0.0028321
1.3900000,1.3900000,1.3900000,-0.0047835,-0.0049208,-0.2610744,-0.0047835,-0.0124866,-0.0027504
1.3925000,1.3925000,1.3925000,-0.0047293,-0.0048937,-0.2596173,-0.0047293,-0.0123952,-0.0026700
1.3950000,1.3950000,1.3950000,-0.0046759,-0.0048668,-0.2581711,-0.0046759,-0.0123048,-0.0025910
1.3975000,1.3975000,1.3975000,-0.0046232,-0.0048401,-0.2567357,-0.0046232,-0.0122153,-0.0025134
1.4000000,1.4000000,1.4000000,-0.0045712,-0.0048136,-0.2553110,-0.0045712,-0.0121267,-0.0024370
