# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,14750245305348417536.0000000
0.0050000,0.0050000,0.0050000,133513903553348928.0000000
0.0100000,0.0100000,0.0100000,4559580478026808.0000000
0.0150000,0.0150000,0.0150000,327225044512176.8750000
0.0200000,0.0200000,0.0200000,37749336243734.0390625
0.0250000,0.0250000,0.0250000,6055194790612.3232422
0.0300000,0.0300000,0.0300000,1237576349545.8078613
0.0350000,0.0350000,0.0350000,304531347896.9788208
0.0400000,0.0400000,0.0400000,86786385273.6988983
0.0450000,0.0450000,0.0450000,27863545495.1937027
0.0500000,0.0500000,0.0500000,9879168669.4749451
0.0550000,0.0550000,0.0550000,3815088109.5522685
0.0600000,0.0600000,0.0600000,1592942724.7641022
0.0650000,0.0650000,0.0650000,720250877.3286521
0.0700000,0.0700000,0.0700000,342320446.8901183
0.0750000,0.0750000,0.0750000,167911162.5096329
0.0800000,0.0800000,0.0800000,86937313.9877090
0.0850000,0.0850000,0.0850000,47442509.1427275
0.0900000,0.0900000,0.0900000,27075417.6399543
0.0950000,0.0950000,0.0950000,16285161.3783217
0.1000000,0.1000000,0.1000000,10312231.9329069
0.1050000,0.1050000,0.1050000,6471292.2845801
0.1100000,0.1100000,0.1100000,3986905.8636691
0.1150000,0.1150000,0.1150000,2533185.8628202
0.1200000,0.1200000,0.1200000,1657879.0515107
0.1250000,0.1250000,0.1250000,1105013.2244642
0.1300000,0.1300000,0.1300000,724436.3856291
0.1350000,0.1350000,0.1350000,484908.8702837
0.1400000,0.1400000,0.1400000,331040.1193717
0.1450000,0.1450000,0.1450000,228085.0695755
0.1500000,0.1500000,0.1500000,159005.6407638
0.1550000,0.1550000,0.1550000,112510.5330029
0.1600000,0.1600000,0.1600000,78840.3752118
0.1650000,0.1650000,0.1650000,55856.0328113
0.1700000,0.1700000,0.1700000,40019.0334408
0.1750000,0.1750000,0.1750000,28972.0211346
0.1800000,0.1800000,0.1800000,21136.1641606
0.1850000,0.1850000,0.1850000,15480.4458161
0.1900000,0.1900000,0.1900000,11433.4654399
0.1950000,0.1950000,0.1950000,8509.7035554
0.2000000,0.2000000,0.2000000,6378.3163271
0.2050000,0.2050000,0.2050000,4811.4090937
0.2100000,0.2100000,0.2100000,3650.3768766
0.2150000,0.2150000,0.2150000,2776.7685098
0.2200000,0.2200000,0.2200000,2116.4200517
