# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,54657925749330.9140625,24509728188414074880.0000000,15962508401573752832.0000000,95295244157287464960.0000000,1686909796473424128.0000000,67230290423151738880.0000000,24509728188414078976.0000000,24509728188414070784.0000000,28893018631962865664.0000000,18273549470936983552.0000000,493349349553806311424.0000000,24509728188414074880.0000000,15962508401573752832.0000000,95295244157287464960.0000000,1686909796473424128.0000000,67230290423151738880.0000000,24509728188414078976.0000000,24509728188414070784.0000000,28893018631962865664.0000000,18273549470936983552.0000000,493349349553806311424.0000000
0.0025000,0.0025000,0.0025000,inf,nan,5480656454738.4492188,1155027821109280000.0000000,752237689176356096.0000000,4490815133201562624.0000000,79496097512898080.0000000,3168246309734463488.0000000,1155027821109283072.0000000,1155027821109276928.0000000,1361591613713660416.0000000,861146148463864320.0000000,23249226595475824640.0000000,1155027821109280000.0000000,752237689176356096.0000000,4490815133201562624.0000000,79496097512898080.0000000,3168246309734463488.0000000,1155027821109283072.0000000,1155027821109276928.0000000,1361591613713660416.0000000,861146148463864320.0000000,23249226595475824640.0000000
0.0050000,0.0050000,0.0050000,inf,nan,879031369610.9930420,101236463445280112.0000000,65932509922335096.0000000,393613239647718144.0000000,6967714167375413.0000000,277692057437589248.0000000,101236463445282400.0000000,101236463445277824.0000000,119341471356715696.0000000,75478173760593328.0000000,2037759989561280768.0000000,101236463445280112.0000000,65932509922335096.0000000,393613239647718144.0000000,6967714167375413.0000000,277692057437589248.0000000,101236463445282400.0000000,101236463445277824.0000000,119341471356715696.0000000,75478173760593328.0000000,2037759989561280768.0000000
0.0075000,0.0075000,0.0075000,inf,nan,192225927024.8721313,13381908867027166.0000000,8715267283999109.0000000,52029637705066296.0000000,921025006034099.7500000,36706634037728360.0000000,13381908867028970.0000000,13381908867025362.0000000,15775113426554208.0000000,9977057755082926.0000000,269360639557020128.0000000,13381908867027166.0000000,8715267283999109.0000000,52029637705066296.0000000,921025006034099.7500000,36706634037728360.0000000,13381908867028970.0000000,13381908867025362.0000000,15775113426554208.0000000,9977057755082926.0000000,269360639557020128.0000000
0.0100000,0.0100000,0.0100000,inf,nan,52382126048.3865433,2369064692029277.0000000,1542906332819979.5000000,9211060959139930.0000000,163053549440225.4062500,6498354755934054.0000000,2369064692030729.0000000,2369064692027825.0000000,2792745385054241.0000000,1766287268339072.7500000,47686229993558544.0000000,2369064692029277.0000000,1542906332819979.5000000,9211060959139930.0000000,163053549440225.4062500,6498354755934054.0000000,2369064692030729.0000000,2369064692027825.0000000,2792745385054241.0000000,1766287268339072.7500000,47686229993558544.0000000
0.0125000,0.0125000,0.0125000,inf,nan,16823595801.4918900,521780044021245.9375000,339820914048723.6250000,2028711103604212.5000000,35912097358600.9687500,1431244945580899.5000000,521780044022429.8750000,521780044020062.0000000,615094562363147.7500000,389019958690405.5625000,10502762346278264.0000000,521780044021245.9375000,339820914048723.6250000,2028711103604212.5000000,35912097358600.9687500,1431244945580899.5000000,521780044022429.8750000,521780044020062.0000000,615094562363147.7500000,389019958690405.5625000,10502762346278264.0000000
0.0150000,0.0150000,0.0150000,inf,nan,6137446255.2874298,136142530191339.7500000,88665864177980.7031250,529330071839837.0000000,9370161234860.0410156,373439563553447.6875000,136142530192313.7187500,136142530190365.7812500,160490097286365.3125000,101502849865384.5937500,2740374383787981.5000000,136142530191339.7500000,88665864177980.7031250,529330071839837.0000000,9370161234860.0410156,373439563553447.6875000,136142530192313.7187500,136142530190365.7812500,160490097286365.3125000,101502849865384.5937500,2740374383787981.5000000
0.0175000,0.0175000,0.0175000,inf,nan,2478674743.1568460,40669308586625.7578125,26486795238440.9882812,158124641397965.4062500,2799109810219.6718750,111556097247887.2656250,40669308587430.9765625,40669308585820.5390625,47942559040613.2656250,30321536685086.9843750,818621005832664.5000000,40669308586625.7578125,26486795238440.9882812,158124641397965.4062500,2799109810219.6718750,111556097247887.2656250,40669308587430.9765625,40669308585820.5390625,47942559040613.2656250,30321536685086.9843750,818621005832664.5000000
0.0200000,0.0200000,0.0200000,inf,nan,1087725639.7037487,13569061804824.3671875,8837154175704.9023438,52757305791479.7500000,933905231099.1998291,37219999787853.2265625,13569061805491.2128906,13569061804157.5214844,15995736571667.5488281,10116592083704.5253906,273127819956411.5000000,13569061804824.3671875,8837154175704.9023438,52757305791479.7500000,933905231099.1998291,37219999787853.2265625,13569061805491.2128906,13569061804157.5214844,15995736571667.5488281,10116592083704.5253906,273127819956411.5000000
0.0225000,0.0225000,0.0225000,inf,nan,511485397.2418495,4963551246383.2763672,3232623308900.3808594,19298579141954.0000000,341621543137.0521240,13615045305082.5546875,4963551246934.7646484,4963551245831.7880859,5851226808392.2031250,3700640764151.3984375,99909931766159.7656250,4963551246383.2763672,3232623308900.3808594,19298579141954.0000000,341621543137.0521240,13615045305082.5546875,4963551246934.7646484,4963551245831.7880859,5851226808392.2031250,3700640764151.3984375,99909931766159.7656250
